@relation Weather_data

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {0,1}

@data
66.6,55.1,1013.4,10.6,7.4,15.9,73.9,55.9,0
68.3,53.9,1011.2,14.9,6.9,14,80.1,55.9,0
63.9,51.2,1005.4,14.8,5.7,14,81,53.1,1
70.6,59,1012.5,14,6.6,14,80.1,62.1,0
74.6,60,1012.4,12.6,4.1,10.1,89.1,61,0
73.4,67.3,1008.7,10.7,10.4,20,84,66,1
74,68.1,1013,9.9,4.7,12,88,64.9,1
76.7,61.9,1014,14.3,4.6,10.1,90,64.9,0
58.7,51.1,1014.8,12,5.1,14,73,50,1
79.5,68.8,1005,11.8,5.3,10.1,89.1,73.9,1
69.5,56.1,1015.8,12.8,8,12,82.9,59,0
66.5,55.9,1018.3,11.6,4,11.1,80.1,55.9,0
64.1,53.8,1017,13.4,4.8,14,75,53.1,0
66.3,58.5,1014,10.9,6.2,14,78.1,55.9,0
54.4,36,1015.1,12.1,12.2,18.1,72,46,1
59.5,34,1007.5,11.4,5.2,14,70,52,0
43.2,34.3,1028.4,14.3,4.7,10.1,60.1,30,0
46.8,31.3,1013.7,10.3,3.6,7,68,30,0
48.2,32,1006.4,13.3,10.8,17.1,60.1,36,1
52.9,48.8,1004.6,6.2,7.6,12,63,48,1
45.4,34.2,1020.2,12.8,4.4,12,62.1,30.9,0
26.5,15.9,1023.7,14.9,5,13,30.9,19,0
14.4,3.6,1023.6,13.2,9.7,17.1,25,7,0
19.6,13.3,1027.1,8.6,4.2,7,24.1,12,0
-3,-13.6,1031.2,13.5,5.3,10.1,12.9,-13,0
24.8,19,1031.5,3.6,4.8,10.1,30.9,21.9,1
18.3,14.2,1034.6,2,2,12,28.9,8.1,0
21.4,10,1013.4,12.6,6.7,18.1,50,9,0
25.6,18.2,1011.6,12.3,8.8,20,48,14,1
22.5,14.1,1011.9,9.7,11.5,18.1,34,12.9,0
21.4,12.2,1024.7,14.9,4.9,14,39.9,10.9,0
11.7,-1,1029.3,12.5,5.3,15.9,30.9,-0.9,0
7,-1.9,1032.1,13.4,5.9,11.1,19,-0.9,0
42.5,30.9,1013.3,14.5,2.5,10.1,53.1,33.1,1
36.2,29.1,1012.8,14.1,5.3,13,45,28,0
39.4,28.6,1021.6,14.1,8.8,14,50.45,27,0
37.4,36.2,1006.9,4.1,14,22,39.9,36,1
35.4,24.9,1026.9,14.5,6.2,11.1,46.9,24.1,0
55.7,36.6,1012.2,14,6.6,10.1,73,42.1,0
53.2,39.2,1007,11.7,8.7,17.1,69.1,44.1,1
61,36.5,1007.4,14.9,5.5,14,77,46,0
76.2,64.3,1007.8,14,10.8,20,84.9,64.9,1
60.1,48.1,1019.1,11.8,6,10.1,77,53.1,1
75.8,66.8,1004.6,12.9,4.6,15,84.9,69.1,1
61.2,50.2,1018.6,13.4,5.3,10.1,72,51.1,0
76.5,57.2,1013.1,12.8,9.4,15,86,66,0
69.6,50.6,1020.2,14.3,5.9,10.1,84.9,59,0
79.4,64,1012.1,12.3,6.5,11.1,95,68,1
77,56.4,1017.1,14.9,4.5,10.1,87.1,66.9,1
58.5,49.1,1019.4,13.5,7.2,12,68,51.1,0
71.6,52.8,1017.6,14.9,4.5,10.1,84.9,59,0
71,57,1016.7,13.9,3,15,84,59,1
77.9,65.5,1014.5,14.5,4.2,14,88,68,0
70.8,60.5,1015.1,14.9,5.5,10.1,84.9,59,0
80.3,66.1,1009.1,14.4,5.6,10.1,90,71.1,1
81.3,68.1,1006.7,14,9.3,14,90,73.9,0
80.3,70.1,1008.2,14.9,2.3,6,91.9,73,1
74.5,64.8,1008.7,13.3,8.4,13,82,70,0
60.6,51.9,1017.8,13.4,4.7,10.1,73.9,55.9,0
49,41.2,1015.6,12.1,3.3,8,62.1,44.1,1
51.5,45.6,1016.7,10,1.4,7,59,46.9,1
52,38.9,1007.8,13.4,9.2,15,61,41,1
46.1,35.2,1021.1,13.2,7,12,57.9,37,0
47.6,36,1016.8,12.3,2.3,8,66.9,34,0
47.8,33.2,1020.4,13.3,4.5,10.1,62.1,35.1,0
29.8,18.7,1027.2,13.2,6.8,12,45,21.9,1
22.2,11.2,1025.2,12.8,10.7,14,35.1,17.1,0
17.4,6.5,1024.7,13.6,10.6,17.1,34,5,0
11.7,-5,1040.6,14.2,6.9,12,28.9,3.9,0
35.7,22.4,1023.6,12.8,1.6,8,50,23,0
40.3,36.7,1012.2,4.7,3.9,10.1,44.1,37,1
38.8,31,1022.4,12.2,4.2,12,48,32,0
32.4,26.2,1027,7,3.3,11.1,36,30,0
8.2,-1.9,1028.7,12.6,3.7,8,21,-7.1,0
2.2,-7.4,1038.9,13.2,7.6,15.9,10.9,-5.1,0
8.8,4.3,1028.1,8.9,3.2,12,27,0,0
20.8,15.2,1017.9,8.6,6.6,11.1,28,12.9,1
34.3,28.8,991.6,7.5,9,17.1,41,30,1
21.3,17.4,994.8,6.3,15,20,28,16,0
6.8,-1.5,1030.4,12.1,5.1,12,16,-0.9,0
9.9,4.7,1028.2,8.1,6.6,13,15.1,0,0
-2.3,-10.9,1036.5,9.7,2,6,10.9,-15,0
16.7,10.5,1032.5,7.8,3.4,8.9,21.9,14,0
24.3,20.9,1016.3,2.6,5.1,11.1,30,19.9,0
26,19.9,1013.3,10.6,3.7,15.9,39.9,14,1
36.1,21,1025.8,14.9,7.3,12,46,28,0
64,51.7,1009.5,11.8,4.8,11.1,77,53.1,0
40.2,28.8,1016.4,12.3,14,18.1,48,32,1
49.8,33.5,1019.7,14.9,8.1,18.1,71.1,37.9,0
48.6,34.8,1015.8,14.2,11.1,20,57,39.9,0
63.4,53.9,1006.8,10.6,8.9,12,73.9,57.9,1
71.3,58.6,1009.6,14.8,8.4,11.1,82.9,62.1,0
63.7,46.1,1009.5,13.5,13,20,73,55,1
77.3,62.8,1005,13.9,5.3,13,93,66,1
67.1,56.9,1012.3,13.5,4.2,10.1,78.1,57,0
70.8,57.8,1008.2,9.8,8.4,15,75,64.9,1
65.6,51.1,1016.4,14.9,5.6,13,78.1,55.9,0
71.2,57.4,1023.2,13.4,4,10.1,79,64,0
77.2,70.7,1010.8,7.7,2.9,10.1,89.1,69.1,1
72.2,56.6,1021.7,13.8,3.5,8,82,61,0
80.5,66.5,1017.2,14.9,3.9,10.1,90,71.1,0
80.9,70.5,1011.4,13.3,7.3,18.1,91,73,0
74.9,60.8,1008.6,14.2,8.9,14,89.1,63,0
74.4,69.6,1011.4,12.4,12.1,15.9,77,71.1,1
67.8,63.9,1016,11.3,3.4,12,75.9,64,1
81.1,70.7,1017.2,14.9,7.8,15,90,71.1,0
75.2,66.1,1012.6,11.9,8.2,15,87.1,68,1
65.7,53.5,1016.3,13.9,3.9,14,78.1,55.9,0
58.7,45.6,1016.7,13.3,3.2,8,73,46.9,0
52.8,34.9,1020.2,12.2,3.3,7,64,46,1
44.5,32,1018.7,12.8,3.5,8,64.9,36,0
58.1,37.1,1012,12.9,5.1,10.1,70,44.1,0
42.4,30.3,1014.1,13,3,10.1,57,30.9,0
45.2,37.3,1015,9.2,1.7,6,52,35.1,1
44,29.2,1012.2,13,7.6,18.1,53.1,36,0
49.9,40.7,1007.3,9.4,3.7,8,61,39.9,0
23.2,15.5,1034.1,13.9,6.5,12,34,16,0
31.7,24.2,1020.1,12.1,9.5,14,39,28,0
24.8,13.6,1021,13.3,7.3,15.9,37.9,14,0
19.8,11.5,1020.1,13,5.4,12,44.1,8.1,1
27.6,23.7,1016.5,9,4.7,8,37.9,21.9,0
33.7,25.2,1020.9,11.5,4.4,15,48,28.9,1
23.9,18.7,1028.2,11.9,9.1,15.9,28,17.1,0
14.2,1.3,1019.7,11.9,2.2,8,23,5,0
41.8,33.9,1011.8,11.2,2.2,8,57,32,0
41.8,34.3,1009.9,11,7.5,14,51.1,36,0
41.3,30.2,1019.9,13.9,3.5,12,52,33.1,0
36.4,31.6,1013.3,9.9,8.6,14,64,26.1,1
31.9,28.6,1013.9,9.3,7,13,34,30,1
37.2,26.6,1016.1,12.6,8.4,20,59,26.1,0
36.7,25.3,1015.1,9.4,8.3,12,45,32,1
43,33.5,1019.3,9.7,5.4,17.1,59,28.9,0
43.2,27.9,1013.3,12.6,14.1,22,57,33.1,0
38.2,33.2,1010.5,9.6,9.7,14,51.1,30,1
71.3,57.9,1000.9,11.6,14.3,22,88,63,0
57.6,40.8,1014.5,13.2,7.6,17.1,71.1,48.9,1
51.3,29.7,1021.4,14,2.9,8.9,66.9,41,0
56.7,35.9,1014.6,13.5,3,10.1,68,46,0
57,41.5,1004.4,11.9,12.8,18.1,68,50,1
54.5,47.1,1015.6,8.1,7.5,13,63,51.1,1
78.6,62.8,1010,13.1,5.7,12,88,68,0
61.5,51.9,1023.9,10.7,8.8,12,66.9,55.9,1
70.7,60.5,1011.7,11.5,5.5,14,80.1,63,1
72.7,54.1,1014.6,10.7,3.6,13,86,59,0
69.8,55.7,1019.4,12.8,7.2,14,80.1,57,0
75.7,63.5,1010.6,12.9,4.1,10.1,88,62.1,0
76.8,65.7,1010,12.4,5.7,12,86,70,1
72.2,63.3,1007.3,12,2.5,6,82,66.9,1
78.5,68.9,1011.6,11,4.6,11.1,88,66.9,1
72.8,61.7,1020,12,2.3,8,82.9,63,0
67.3,56,1025.1,12.8,2.7,7,75.9,57.9,0
78.3,66.9,1015.5,11.8,3,10.1,90,66.9,0
63.5,47.4,1011.6,13,9,14,86,54,1
60.4,57.6,1013,8.6,2.5,7,64.9,55.9,1
66,53.3,1018.1,13.7,7.8,14,77,55,0
41.8,32.5,1025.3,11.7,1.2,8,54,33.1,0
62.6,47.7,1008.9,13.3,9.2,14,75.9,54,1
51.2,36.2,1012.5,14.3,4.1,10.1,62.1,43,0
48.1,29.7,1021.7,12.9,8.5,15,55.9,37.9,0
64.7,57.3,1004.8,8.4,9.4,14,69.1,55.9,1
39.3,24.3,1015.8,13.3,9.3,18.1,48.9,33.1,0
29.2,17.7,1031.9,13.3,7.7,15,35.1,23,0
31.2,23.3,1029.7,9.8,2.6,7,46,19,0
46.2,38.2,1014.8,13.2,3.7,6,57.9,39,0
28.4,22.6,1031.1,9,3,7,36,21.9,0
44.3,42.5,1013,1.9,6.1,10.1,57,37.9,1
1.2,-4.2,1025.5,9.3,3.7,10.1,17.1,-9,0
17.9,13.9,1018.1,7.6,4.7,8.9,33.1,9,0
29.5,22.1,1013.7,11.5,3.4,7,35.1,25,0
25.7,19.5,1024.5,11.8,8.3,13,28,21,1
2,-9.2,1029.4,12.9,5.8,12,12.9,-5.1,0
20.4,11.2,1014.4,14.7,2.5,8,39,7,0
20.4,9.4,1030.1,12.9,6.6,11.1,34,10.9,0
35.3,30.5,1016.5,5.2,5.7,10.1,50,28,0
35.2,33,1010.3,3.7,7.3,15,42.1,33.1,1
12.2,2.1,1028.3,12.9,8.9,12,26.1,3.9,0
33.8,30.6,1006.5,4.8,9.1,14,37,32,1
24.5,19,1014,6.9,17.7,22,30,21,0
37.8,30.8,1015,10.1,4.3,7,52,30,0
37.2,24.3,1022.4,12.3,4.9,12,48.9,25,0
38.5,29.7,1015.9,11,6.6,15.9,48,34,1
46.7,28.7,1021,13.1,6,12,55.9,37,1
56.8,29.5,1024.1,14,4.1,12,73.9,41,0
49.6,43,1005.3,9,7.3,12,55.9,45,0
55.1,49.9,1002.6,7.2,6.6,11.1,70,48.9,0
76.3,60.9,1016.2,13.2,11.6,18.1,86,63,1
74,61.2,1016.6,11.6,9.9,20,82,66,1
65.4,57.3,1008.5,12.3,11.1,15.9,75.9,55,1
72.2,60,1013,13.6,7.3,12,84,61,0
71.6,58.3,1015.9,13.7,7.3,12,81,63,0
76.9,62,1015,14,5.8,10.1,86,69.1,0
77.2,63.8,1017.5,12,9.2,15,87.1,66,0
77.5,68.1,1013.3,13.4,6.9,14,86,69.1,1
79.4,69.2,1008.3,13.5,5.9,12,89.1,73.9,1
71.3,59.6,1016.7,12.7,5.6,13,77,66,0
64.7,51.1,1024.2,14.3,2.2,8,73.9,53.1,0
73.1,65.6,1009.8,9.3,4,12,82.9,66,1
74.6,66.1,1013.7,12.9,9.9,14,82.9,68,1
68,61.3,1015.6,10.9,7,12,73.9,63,1
57.5,45,1021.3,13.9,4.4,11.1,72,46.9,0
63.3,54.1,1013.9,13.7,5.9,14,81,48.9,0
72.4,65.3,1016.3,11.9,2.9,10.1,84,64,1
58.2,44.8,1019.4,12.6,5.1,8.9,72,45,0
57.5,55,1016,3.8,9.9,12,60.1,55.9,1
68,55.8,1011.3,11.6,6.3,15,78.1,55.9,0
50.5,38.9,1026.3,12.7,2.6,8.9,61,42.1,1
39.8,27.1,1023,13.2,3.8,7,59,28.9,0
46.2,30.6,1015.5,13.3,6.6,13,57,34,0
35.7,31.7,1020.1,8.9,7.8,10.1,37.9,34,1
33.8,27.6,1023.8,9.1,6.3,11.1,41,30.9,0
43.3,26.6,1016.5,11.9,11.5,22.9,48,39,0
50.1,44.1,1028.1,3.9,6,12,60.1,46,1
46.2,36.7,1025.1,9.4,3,11.1,61,36,0
40.8,28.2,1013.7,11.6,1.5,5.1,55.9,30,0
22.8,16.1,1019.6,10.5,6.2,10.1,39,14,0
29.5,25.6,1025.3,3.3,7.7,12,33.1,24.1,1
38,28,1006.8,10.8,5.6,8.9,57,28,0
5.7,-7.9,1024,10.4,6.8,12,14,0,0
6.7,-0.4,1024.8,9.9,5,13,21,-2,0
14.9,2.9,1034.8,11.2,8.3,17.1,36,3.9,0
30.5,28.7,1015.2,1.6,6.9,10.1,33.1,28.9,1
18.4,4.3,1030.5,10.8,7.6,14,28,12.9,0
32.5,19.8,1009.5,10.4,8,13,46,26.1,0
37,31.9,1016,4.1,16,28,46,32,1
35.4,23.8,1019.9,11.9,6.3,13,41,30,0
35.1,25.9,1029.9,10.4,3.9,12,48,27,0
62.5,41.9,1009.8,10.9,9.6,17.1,75.9,48,0
66.9,39.8,1003.6,9.4,13.1,18.1,73.9,60.1,0
69.6,54.6,1007.1,10.9,15.6,21,80.1,64.9,1
49.1,26.1,1020.8,11.3,8,15,66.9,35.1,0
52.5,27,1012.6,11.1,12.6,18.1,70,37,0
56.1,54.4,1009.8,4.2,11.9,19,69.1,51.1,1
76.3,58.1,1005.6,10.9,11.9,15.9,88,66.9,0
63.2,55,1006.4,8.7,16,26,84,54,1
52.5,32.9,1026.7,11.2,4.4,11.1,66,39,0
74.2,62.3,1012.7,10.5,10.3,15.9,86,62.1,0
67.5,60,1014.8,9.3,7.8,13,75,63,1
65.3,56.2,1015.9,9.1,6.5,12,75,59,1
76.5,69.7,1013.2,10.8,5.7,14,87.1,64,1
80.5,66.1,1018.5,11.3,7.8,13,93.9,72,0
76.4,62.4,1017.5,11.2,9.2,14,89.1,66.9,0
75.4,71.3,1010.4,10.7,3.5,8.9,87.1,68,1
82.5,70.5,1012.2,10.2,9.9,13,91.9,73,0
80.1,64.8,1013.5,10.4,10.6,14,89.1,71.1,0
74.8,62,1017.9,11.1,5,11.1,88,68,1
77,67.7,1011.1,10.2,7.2,17.1,86,70,1
77.1,69.4,1010.9,9.2,7.3,12,84,69.1,0
65.4,58.6,1021.1,10.1,5.9,11.1,73.9,60.1,1
69.6,64.8,1016.2,9.2,5.2,11.1,81,64.9,1
64.8,57.3,1016.6,10,9.6,14,80.1,54,0
72.3,64,1019.4,10.3,7.8,15.9,84.9,63,0
60.7,52.7,1024.3,9.4,6.8,15.9,66,55.9,1
63,55.3,1021.6,7.9,1.9,4.1,75.9,51.1,0
64.3,48.4,1021.7,10.9,6.1,14,80.1,53.1,0
62.8,54.7,1014.6,8.6,4,11.1,70,55,0
39.9,21.8,1024.5,10.9,6.9,12,52,27,0
50.6,45,1005.4,4.3,4.6,8,63,43,1
50.1,39.1,1008.8,10.2,4,8.9,59,41,0
43.1,28.9,1021.8,10.7,3,11.1,55,33.1,0
45,39.2,1007,9.9,13.3,21,60.1,28,1
38.4,25.6,1019.5,10.8,7.7,18.1,55,30.9,0
36.4,25.7,1022,9.9,8.8,13,54,30,0
2.3,-8.6,1040,9.2,2.8,6,9,-2,0
-3.5,-16.3,1038.4,10.2,2.8,6,9,-11,0
34.8,26.4,1007.5,6.2,7.7,17.1,39,30,1
11.9,5,1028.6,5.7,17.1,22.9,17.1,7,0
42.7,30.7,1001.3,9.8,3.3,13,53.1,30.9,0
15.6,1.5,1031.5,10.8,4.8,15.9,35.1,5,0
38.2,27.2,1027.6,8.5,3.4,10.1,51.1,28.9,0
36,24.7,1011.4,8.7,8,14,39,34,1
40.3,12.5,1009.9,9.2,10.6,22.9,55.9,24.1,0
32.2,23.2,1002.9,9.5,14.6,21,44.1,27,1
30.2,12.1,1008.2,10.9,10.9,21,52,14,0
36.1,21.8,1006,9.1,10.3,21,50,27,0
45.1,19.3,1019,10.9,9,20,61,34,0
32.1,9.4,1021.5,11,8.4,20,51.1,21.9,0
17.3,9.8,1019.9,5.3,13.4,19,27,10.9,0
35.8,24.3,1024.4,9,12.6,18.1,46.9,28.9,1
63.3,55.3,1001,9.7,13.7,22,70,55.9,1
49.1,33.2,1011.3,11.2,7.8,15.9,61,37,0
50.3,42.4,1011,10.9,4.3,10.1,62.1,46,0
65.1,52.5,1010.3,10.7,4.9,14,73,57.9,1
76,61.8,1017,10.8,5.9,15,88,64,0
77.4,59.1,1011,10.6,11.4,15.9,86,68,1
59,48.4,1018.9,10.9,1.7,6,66.9,50,0
54.5,42.9,1019.7,10.9,5.6,12,66.9,43,1
70.9,61.4,1017.3,11,6.1,15,80.1,63,0
72.3,63,1012.6,10.4,1.6,8,80.1,64.9,1
74.3,59.1,1018.1,10.3,5.1,11.1,84.9,66,1
77.8,66.3,1013.1,11,1,6,87.1,69.1,0
69.9,60,1017.6,9.5,11.4,15.9,75.9,64,1
79.7,69.4,1012.6,11.1,6.9,13,90,70,0
80.2,68.8,1013.3,9.9,6.3,10.1,95,70,0
67.3,55,1016.8,10.3,7.8,19,79,61,1
65.7,59.4,1018.5,5.7,0.3,6,81,57,1
69,59.3,1016,11,4.5,15.9,78.1,62.1,0
72.9,64.5,1014.3,10.9,10.4,20,88,66,1
77.7,69.1,1010.3,9.7,11.3,18.1,87.1,72,0
62.8,59.4,1015.9,5.6,2.5,7,66.9,60.1,1
48.6,35.4,1024.3,10.9,6.9,18.1,57.9,39,0
59.5,46.5,1018.8,10.9,5.3,15.9,73.9,46.9,0
46.3,24.9,1022,11,5.5,13,61.55,28.9,0
44.3,28.9,1031.7,10.8,3.4,7,55.9,32,0
60,50.1,1013.7,10.5,7.9,18.1,72,51.1,1
49.4,43.2,1029.1,10.4,1.8,8,53.1,46.9,0
59.7,50.4,998.1,8.8,7.3,18.1,72,48.9,0
53.2,40.7,996.2,10.8,9.6,17.1,64.9,43,1
38.1,28.7,1007.1,10.6,2.7,10.1,55.9,30,0
27.4,14,1015.8,10.9,11,22,51.1,17.1,0
23.3,9.9,1025.4,10.8,9.2,18.1,37.9,10.9,0
24.9,13.4,1019.7,10.8,9.7,20,45,16,0
31.2,22.8,1019.4,8.6,4,8.9,39,24.1,0
31.1,22.3,1026,10.6,3.1,10.1,41,23,1
17.4,10.5,1020.4,9.7,9.4,17.1,28,10,0
3.7,-6,1040.7,9.6,4.8,10.1,19.9,-7.1,0
27.1,22,1010,6.4,12.5,15.9,34,21,1
-3.3,-14.3,1022.5,10.3,8,14,6.1,-13,0
5.4,-0.9,1025.1,9.1,2.2,8.9,16,-5.1,0
36,30.5,1008.1,10,2,5.1,51.1,28,0
42.3,38.6,999.2,8.6,5.1,12,48,37,1
30.9,23.6,1014.1,10.9,6.5,18.1,37,25,0
17.4,10.6,1027,9.4,3.4,11.1,30.9,8.1,0
13.8,4.4,1028.1,8.8,7.4,14,19.9,10.9,0
37.2,30.9,1021.7,4.5,12.9,18.1,45,32,1
53.3,44.3,1013.4,9.5,7.5,15.9,66.9,46.9,1
50.9,32.8,1016.5,10.9,7.5,17.1,71.1,35.1,0
72.7,48.7,1004.3,11.2,11.3,20,87.1,57,0
64,47.3,1007.9,10.9,11.3,18.1,78.1,50,1
57.6,39.9,1019.9,10.3,2.5,13,68,48.9,0
68.7,54.6,1017.1,10.9,10.2,18.1,84.9,57.9,0
71.5,63.9,1010.5,9.7,6.3,12,82,63,1
71.6,64,1017.9,9.3,2,7,82.9,61,0
77.3,62.6,1008.6,8.9,7.5,15.9,84.9,71.1,1
73.6,61.9,1014.1,11.3,3.4,8,82.9,64.9,1
74.6,65.5,1013.9,11,1.1,6,84.9,66.9,0
74.8,65.4,1008.4,10.9,5.6,11.1,84.9,66,1
72.6,59,1017.5,10.9,4.3,12,82.9,64,1
68.6,57.7,1015.7,11.2,7.5,12,82.9,55.9,0
74.6,62.1,1009.5,11.2,3.7,8,91,62.1,0
78.5,61.9,1016.9,10.9,2.2,10.1,91,64,0
64.7,59.8,1015.3,8.8,8.5,12,71.1,61,1
65.6,53.9,1021.4,11.1,2.4,6,75,55.9,0
68.1,61.6,1006.1,9.9,8,17.1,78.1,62.1,1
64.6,61,1018.4,7.8,6,10.1,78.1,59,1
54.6,52.6,1013.7,3.4,5.7,13,57.9,53.1,1
46.9,38.1,1019.9,10.9,8.6,15,62.1,37,0
52.8,37.2,1025.3,10.9,2.6,7,68,41,0
55.3,30.2,1021.4,10.9,10.3,19,68,39.9,0
54.6,46.7,1014,10.7,8.8,18.1,60.1,51.1,1
50.8,36.4,1022,10.9,13.3,18.1,59,43,0
49.6,33.1,1019.2,10.9,4.7,13,68,37.9,0
30.7,20.6,1027.2,10.8,3.7,12,43,21,0
48.6,40.7,1008.5,8.1,7.9,12,64.9,39,0
27.6,14.3,1026.4,10.9,5.3,14,34,18,0
36.3,23.2,1018.4,10.7,5.9,10.1,46,32,1
44.1,25.5,1014.6,10.7,6.8,18.1,53.1,32,0
36.5,26.2,1008.3,10.8,5.9,13,46.9,30,0
40.6,35.5,1012.7,8.3,8,12,50,32,0
32,26.7,1012.6,8.4,13,20,39,21.9,1
30.9,22.5,1013.2,7.1,11.3,15.9,35.1,26.1,1
8.7,1.1,1029.9,7.9,1,5.1,21,0,0
1.5,-4.8,1029.3,9.4,4.5,8,10,-7.1,0
-10.8,-23.6,1035.7,10.8,11,15.9,-2.9,-20,0
18.1,6.7,1019.7,10.5,11.3,19,39,5,0
9.7,-1.7,1039.2,10.9,5.8,8.9,18,1.9,0
21.3,-1,1037.6,10.9,0.9,4.1,34,10.9,0
37.5,31.8,1010.8,3.2,3.6,11.1,53.1,32,1
51.5,39.3,1017.2,10.9,6.7,14,66,44.1,0
42.9,26.3,1017.7,11.1,9.5,15.9,55.9,33.1,0
45.8,42.7,1001.5,3.8,11.9,22.9,50,42.1,1
30,18.4,1019.7,11,5.5,14,46.9,21,0
42.9,24.5,1013,11.1,7.8,14,55,26.1,0
43.6,33.4,1007.2,9.1,13.1,15,52,42.1,1
42.7,30.9,1024.1,9.2,12.2,15.9,51.1,34,1
52.4,29.2,1028.3,11,3.5,10.1,72,36,0
57.5,35.1,1015.6,11.2,9.1,15,72,44.1,0
63.2,45.5,1020.4,11.2,5.8,12,73.9,52,1
63.6,39.3,1023,11.3,4.6,14,75.9,51.1,0
63.3,42.4,1020.1,11.3,10.9,21,75,52,1
71.9,62,1012.2,10.4,8.3,17.1,82.9,62.1,0
71.7,64.1,1019,10.6,5.1,12,80.1,64.9,1
73.8,67.3,1017.9,11.1,3.7,8.9,81,66.9,1
80.5,71,1013.3,9.5,7.7,12,89.1,72,0
78.2,68.7,1011,11,8.8,17.1,91,69.1,0
87.6,69.5,1010.5,11.3,8.4,14,100.9,75,0
82.9,70.3,1009.2,11,3.2,8,95,73.9,1
69.3,64,1012.3,8.6,8.4,15.9,78.1,64,1
59.8,50.8,1019.8,11.1,7.3,14,71.1,53.1,0
69.6,57.3,1015.4,10.9,3.1,12,84,57,0
69.6,63.5,1013.5,8,1.6,6,80.1,62.1,0
66.5,58.9,1013.9,8.2,3.1,10.1,75.9,57.9,1
59.3,48.1,1019.2,8.4,2.1,8,73,46.9,0
52.8,47.3,1012.1,9.6,2.7,14,64,44.1,1
49,34,1023.9,10.7,2,8,62.1,33.1,0
54.8,35.7,1020.8,10.9,4.5,12,77,39,0
42.8,31.3,1021.5,10.6,5.9,13,57.9,30,1
44.8,27.7,1021.7,10.9,1.8,7,62.1,30,0
37.4,20.2,1021.5,10.8,4,8.9,48,28.9,0
38.4,22.3,1022.9,10.6,3.7,10.1,51.1,28.9,0
28,23,1009.8,3.3,7.5,12,30.9,23,1
40,26,1029.8,9.5,2.8,8.9,57.9,30,0
15.7,2.5,1029.4,9.5,8.3,13,19,12,0
35,25.9,1003.2,7.9,3.1,11.1,39.9,32,1
12.6,2.1,1032.5,8,10.6,17.1,19,8.1,0
24.3,12.5,1026.3,10.5,10.7,15.9,33.1,18,0
24.9,17.1,1006.8,9.1,5.5,14,33.1,17.1,0
29.6,20.6,997.3,8.4,11.3,15.9,37,21.9,0
21.3,10.7,1024,10.8,7.1,24.1,37,10.9,0
35.9,31.3,1008.3,5.5,8.6,18.1,48,24.1,1
32,26.5,1017.1,7,5.8,13,37,25,1
27.4,21.6,1021.4,10.1,5.4,11.1,43,19.9,0
24.9,13.4,1018.7,10.9,6,14,35.1,18,0
20.1,3.7,1020.4,10.9,6.3,15.9,34.5,3,0
49.3,31.1,1022,10.9,2.6,8.9,69.1,37.9,0
57.5,42.7,1009.1,6.2,8.5,17.1,78.1,46.9,1
48.7,39.2,1015.9,8.6,1.6,6,64.9,37.9,0
54.6,42.3,1019.5,8.5,2.1,8.9,69.1,39.9,0
59.8,47.2,1012.8,9,12.1,20,81,48.9,0
53.4,31.1,1009.9,10.6,4.6,25.1,71.1,39.9,1
61.5,50.2,1005,9.9,11.7,19,68,55.9,0
70,53.3,999.9,10.9,8,18.1,82.9,57.9,0
57.1,33,1007.6,11.2,13.3,20,66.9,48,0
65.9,52.6,1002.2,10.6,11.5,20,73.9,59,0
55,47.7,1003.5,10.4,11.4,20,72,46.9,1
51.4,48,1014,7.4,11.8,15.9,55,50,1
69.4,65,1007.2,9.5,8.1,15,80.1,61,1
77.1,70.3,1009.3,11.1,6.7,12,84.9,68,0
68.8,63.6,1013.4,10,1.9,5.1,75.9,62.1,0
68.4,63.1,1011.6,7.3,1.3,4.1,80.1,63,1
74.7,64.7,1012.3,9.5,0.6,1.9,82.9,69.1,1
68.9,51,1020.9,11.3,6,8.9,82.9,57.9,0
67.6,52.8,1020.1,11.3,2.2,8,78.1,53.1,0
76.2,66.1,1012.5,11.3,2.7,6,86,66.9,0
69.9,56,1025.3,11.1,1,4.1,80.1,59,0
72.7,61.2,1015.9,10.8,5.9,14,84.9,64.9,1
62.9,51.2,1018.9,10.8,2.6,10.1,73,53.1,0
68,54.2,1025,7.4,2.7,8.9,80.1,57.9,0
64.6,49.1,1021.8,10.9,5.5,13,77,53.1,0
68.4,60.3,1014.2,8.8,3,7,75.9,64.9,1
70.7,56.7,1007.8,10.4,4.7,10.1,84,60.1,0
56.1,51,1011.3,7.6,9.5,15.9,59,52,1
50.5,33.5,1020.3,10.9,5.5,20,69.1,35.1,0
60.7,42.3,1012,10.9,9.1,22,79,48.9,0
46.1,41.1,1010.4,3.6,2.2,8,51.1,43,1
52.4,45.3,1011.8,10.5,6.2,10.1,55.9,45,0
41.8,19.5,1022.4,10.8,11.3,22,55.9,30,0
34.8,20.3,1013.1,10.7,9.9,15.9,45,30,0
34.3,30.9,1017.7,3.8,6.1,8,36,33.1,1
35.4,31.3,1015.2,3.3,4.5,10.1,39,33.1,0
34.6,26.8,1010,6.7,9.7,15.9,39,32,0
27.1,17.4,1021.3,10,15.7,25.1,44.1,15.1,1
