@relation Weather_data

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {0,1}

@data
-6.7,-15.8,1031,8.3,3.2,10.1,1,-17,0
5.3,-2.7,1022.3,6.2,7.5,12,8.1,1,0
8.9,-1.4,1027.7,13.2,3.8,11.1,28,-4,0
28.9,21.4,1025.5,12.8,6.3,11.1,41,14,0
23.1,17.1,1023.9,11.6,6.2,10.1,42.1,12.9,0
30.1,25.5,1017.6,8.8,4,10.1,37.9,24.1,0
39.4,34.4,1015.5,11.3,0.7,4.1,53.1,30.9,0
45.5,36.6,1005.6,13.3,5.7,20,57,37.9,0
18.5,9,1019.9,12.8,3.6,6,32,12,0
23.9,15.8,1016.5,11.7,6.7,8.9,30,18,1
35.2,33,1010.3,3.7,7.3,15,42.1,33.1,1
32.7,25.9,1019.1,11.1,5.3,10.1,46.9,28,0
30.4,26.4,1016.9,4.9,10.7,14,33.1,28,1
21.3,16.7,1026.2,9.3,4.8,14,25,18,0
23.1,19.2,1009.6,5,10.8,15.9,26.1,16,1
8.6,1.9,1010.6,12.1,6,13,25,-4,0
10.4,4,1022.2,7.4,10.5,14,17.1,5,0
-1.5,-9.3,1030.1,9.8,8.4,12,6.1,-6,0
-2.2,-14.1,1038.7,13,6,15,12.9,-11.9,0
23.4,17.3,1014.9,10.1,8.4,14,28.9,19,0
15,10.6,1013.7,4,15.7,24.1,28.9,8.1,0
13.8,7.6,1028.1,8,13.1,22.9,17.1,10,0
33.1,28,1009.3,4.4,5.4,8.9,35.1,32,0
32.3,29.1,1011.6,2.8,7.6,11.1,34,30.9,1
37.1,36.7,996.6,1.7,8,14,42.1,34,1
32.2,29,999.2,4.5,14.7,20,35.1,30,1
20,13.7,1023,10.9,6,11.1,25,15.1,0
40,33.1,1012.1,8.5,2,7,55,28.9,0
37.7,30.8,1008,10,5.9,12,48,34,0
37.2,24.3,1022.4,12.3,4.9,12,48.9,25,0
38.5,29.7,1015.9,11,6.6,15.9,48,34,1
32.5,25,1015.9,8.6,14.2,22,37,28.9,0
37.6,22.2,1028.3,14.2,6.3,13,48.9,30,1
46,32.9,1024,13,3.8,8.9,55,37.9,0
45.5,27.8,1013.9,14.9,6.9,18.1,63,30.9,0
49,36.6,1016.1,13.4,5,10.1,59,37.9,1
36.5,20,1024.9,13.3,6.1,17.1,53.1,24.1,0
46.7,28.7,1021,13.1,6,12,55.9,37,1
37.2,18.2,1029.5,13,6.9,11.1,52,24.1,0
49.7,28.2,1023.3,13.5,5.6,11.1,68,33.1,0
56.4,35,1014.8,13.2,14.2,22.9,68,46.9,1
67.5,47.6,1005.6,12.3,16.3,24.1,84.9,57,0
65.3,53,1004.6,11.1,7.8,14,80.1,55.9,1
49.6,43,1005.3,9,7.3,12,55.9,45,0
57.8,31.9,1016.9,13.9,8.3,14,70,44.1,1
58,29.3,1017.4,12.2,2.4,8,75.9,37,0
66.6,36,1015,13.7,4,11.1,82.9,51.1,0
69.8,46.5,1013.6,12.8,5.5,15.9,86,53.1,1
66.8,58.2,1010.1,5.4,7.7,15.9,90,55,0
73.1,62.1,1008.6,7.5,9.1,13,88,61,0
75.4,57.8,1008.2,11.7,11.6,21,87.1,64,0
77.2,57.1,1011.1,13.4,13.3,18.1,86,69.1,0
76.3,60.9,1016.2,13.2,11.6,18.1,86,63,1
74,61.2,1016.6,11.6,9.9,20,82,66,1
73,63.5,1007.1,11.5,9.7,17.1,84.9,63,1
64.9,45.4,1012,14.3,3.3,14,79,48,0
64.4,60.3,1006.5,7,10.3,15.9,69.1,60.1,1
66,64.5,1000.4,10.2,14.1,22,70,64,1
68.5,54.3,1007.6,13.5,8.8,14,82,57,0
68.7,55,1014.3,12.9,5.3,12,80.1,57,0
66.1,61.7,1011,5.9,5.5,10.1,75,59,0
69.2,62.5,1013.2,8.2,4.6,12,75.9,62.1,0
66.8,61.7,1013.7,7,4.5,10.1,77,59,1
72.2,60,1013,13.6,7.3,12,84,61,0
66.7,52.3,1017.3,13.3,7.5,15,78.1,55,0
79.9,67.5,1007.1,12.5,10.8,14,88,72,0
70.5,59.7,1012.5,13.8,4.2,8,79,64,1
75.2,60.8,1017,13.8,4.4,8.9,84,63,0
74.6,66.3,1016.5,11,5.6,13,84,68,1
75.7,67,1017,11.8,2.3,7,84.9,66.9,0
77.5,68.1,1013.3,13.4,6.9,14,86,69.1,1
81.6,70.9,1009.9,14.2,5.2,10.1,90,73.9,0
77.8,67.5,1011.7,13.8,5.8,8.9,88,69.1,0
76,62.3,1014.9,13.2,9.2,18.1,87.1,66.9,1
76.9,63.5,1012.7,13.3,6,10.1,91.9,66.9,0
76.2,67.6,1015,11.4,2.9,7,87.1,66,0
74.8,69.7,1009.5,10.4,7.4,14,86,69.1,1
77.1,71.7,1004.5,10.9,7.9,14,84.9,71.1,1
70.3,59.4,1017.7,13.9,6,11.1,79,61,0
71.8,61.2,1020.1,13.7,4.3,7,82,63,0
73.6,61,1016,13.9,5.7,10.1,84,63,0
74.8,61.1,1015.9,13.5,3.5,10.1,84.9,66.9,1
64.7,51.1,1024.2,14.3,2.2,8,73.9,53.1,0
66.6,60.7,1017.4,9,2.6,8,78.1,57,0
69,60.7,1018,13.2,5.6,11.1,77,64,1
68.2,58.9,1021.2,13.2,1.7,8,75,62.1,1
72.2,61.5,1019.5,13,4.6,13,81,66,0
73.1,65.6,1009.8,9.3,4,12,82.9,66,1
77.8,63,1016,13.3,3.6,12,89.1,64.9,0
75.3,63.6,1012.5,12.2,8.2,14,82.9,68,1
71.3,58,1016.6,13.8,7.2,12,82,59,0
72.3,56.5,1011.8,13.5,9.9,17.1,87.1,62.1,0
72.6,64.5,1016.5,9.8,3.9,11.1,88,60.1,0
79.2,68.1,1010.4,11.8,7.6,14,91.9,72,1
78.7,64.6,1009,13.2,6.1,14,87.1,69.1,1
73.9,56.7,1013,13.7,7.1,15.9,91.9,59,0
77.5,65,1008.9,13.2,9.4,15.9,87.1,69.1,1
67.3,57.7,1016.8,12.2,3.3,8.9,79,57.9,0
57.5,45,1021.3,13.9,4.4,11.1,72,46.9,0
67,59.9,1010.9,10.6,8.9,15,72,63,1
54.3,48.5,1012.7,11.8,10,15.9,71.1,48.9,1
63.3,54.1,1013.9,13.7,5.9,14,81,48.9,0
75.5,67.2,1008.6,12.2,6.6,14,88,66,0
69.6,55.7,1017.1,13,6.2,12,82.9,60.1,0
65.9,55.3,1018.8,12.1,4.1,10.1,73.9,57,1
63.4,51.4,1019,13.2,2.3,6,77,51.1,0
53.7,45.5,1022,12.7,5.1,10.1,60.1,48.9,1
58,49.5,1021.4,10.2,3.6,8,68,46.9,0
58.2,44.8,1019.4,12.6,5.1,8.9,72,45,0
55.9,44.7,1020.4,13.2,4,11.1,66.9,45,0
58.8,53,1012,11.2,4,12,64.9,52,1
57.5,55,1016,3.8,9.9,12,60.1,55.9,1
58.3,48.5,1013.3,10.2,1.6,5.1,72,46,0
69.1,60.2,1009.9,11.8,6.3,15,82.9,57,0
73.2,66.8,1006.1,11.7,6.6,10.1,82,68,0
71.5,65.6,1009.8,9.5,7.5,14,81,66,0
72.7,63.9,1004.6,12.1,11.4,15.9,79,69.1,0
50.5,38.9,1026.3,12.7,2.6,8.9,61,42.1,1
53.4,47.1,1014.2,11.2,8.2,13,59,48,1
55.2,43.6,1012.5,13.5,7.4,18.1,62.1,50,0
44.8,28.7,1026.4,13.4,9.7,14,54,35.1,0
38,29.3,1027.4,12,5.2,14,44.1,33.1,1
34.6,23.4,1031.5,13,5.9,13,43,25,0
39.8,27.1,1023,13.2,3.8,7,59,28.9,0
38.2,29.6,1018.5,12.8,9.4,18.1,42.1,34,1
40.9,29.2,1016.2,13.3,7.9,13,57.9,32,0
40.9,27.9,1015.9,12.6,4.8,11.1,57,30.9,0
46.2,30.6,1015.5,13.3,6.6,13,57,34,0
52,32.2,1014.6,13.2,6.4,8.9,62.1,44.1,0
47.6,36,1010.6,8.6,4.6,12,54,43,0
41.2,38.8,1014.6,4.9,11,15,48.9,37.9,1
31,23.3,1024.6,9.9,3.8,7,34,28,0
34.5,25,1031.4,11.5,3.1,12,46.9,26.1,0
40.4,34.4,1025.5,8.8,4.2,12,50,34,0
45.7,41.9,1021.6,4.5,8.5,12,48.9,42.1,1
46.2,36.7,1025.1,9.4,3,11.1,61,36,0
52.7,42.9,1019.8,9.7,5.7,15,60.1,48,0
46.3,34.5,1012.9,10.2,10.5,22,54,42.1,1
22.1,7.8,1019.3,11.9,5.8,14,30,12.9,0
31.1,22,1014.6,11.2,5.6,17.1,37,27,0
22,3.4,1024.1,8,9.2,13,28.9,18,0
3.8,-6.2,1033.4,10.8,16.7,20,15.1,-2,0
37.1,27.3,1015.6,10.7,3.2,10.1,60.1,27,0
38.9,29.5,1013.5,8.5,0.8,4.1,55.9,26.1,0
33.3,26.1,1026.3,5.4,10.5,14,44.1,30,0
28.3,23.4,1024.7,2.5,3.7,7,32,25,0
12.8,1.8,1030,10.7,11.1,17.1,25,6.1,0
18.8,12.1,1025.9,7.3,7.5,14,19.9,14,0
4.7,-3.8,1029.8,9.8,6.2,14,21.9,-7.1,0
22.8,16.1,1019.6,10.5,6.2,10.1,39,14,0
21.4,14.6,1024.5,7.6,9.2,11.1,28,17.1,1
29.6,26.1,1022.5,1.7,6.2,8.9,30.9,27,1
29.5,25.6,1025.3,3.3,7.7,12,33.1,24.1,1
38,28,1006.8,10.8,5.6,8.9,57,28,0
0.3,-13.5,1023.1,10.6,8.5,18.1,19,-9,0
5.7,-7.9,1024,10.4,6.8,12,14,0,0
14.7,6,1023.6,10,3.6,10.1,30,5,0
0.6,-12.5,1016.7,9.2,12.9,22,10.9,-8,0
12.3,4.2,1026.4,10.2,7.1,14,21,8.1,0
6.7,-0.4,1024.8,9.9,5,13,21,-2,0
34.2,23.1,1018.3,11.3,4.3,10.1,52,25,0
38.9,33,1022.6,8.2,3,8,54,28,0
30.9,27,1019.7,6.1,6.8,13,35.1,28.9,0
30.5,28.7,1015.2,1.6,6.9,10.1,33.1,28.9,1
30.5,26.8,1014.2,4.1,9.3,14,33.1,26.1,1
24,17,1015.6,5.6,7.4,18.1,28,16,0
25.2,14.8,1020.5,10.8,10.9,17.1,32,19.9,0
22.5,15,1015.1,8.9,5.8,15,28.9,16,0
18.2,3.4,1023.5,10.4,9.5,17.1,27,9,0
30.4,12.2,1025.1,11.2,6.3,11.1,50,19.9,0
35.9,29.3,1012.3,5,7.8,13,51.1,28,1
5.1,-12.3,1032.8,11.3,13,17.1,12,-2,0
25.9,16.9,1020,10.9,7.6,14,36,18,0
26.9,19.9,1020.2,5.8,6.3,12,36,18,1
30.9,20.9,1014.5,9.9,3.7,8.9,50,19.9,0
37,29.8,1011.3,7.7,4.3,10.1,44.1,28.9,1
28.3,23.2,1015,1.4,13.4,17.1,32,26.1,0
27.5,18.6,1010.4,11.9,11.3,22,39.9,14,0
35.4,23.8,1019.9,11.9,6.3,13,41,30,0
32.7,21.4,1018.7,10.9,6.8,17.1,45,23,0
37.1,31.6,1005.8,7.5,5.4,14,39.9,35.1,1
34.6,28.6,1022.6,5.2,9.3,12,37,33.1,0
36.2,22.5,1009.5,10.8,15.8,28,48,28.9,0
60.7,32.8,1016.8,11.4,13.5,26,73.9,50,0
57.7,46.5,1010.5,10.8,12.4,24.1,73,50,1
45,33.8,1019.9,10.5,12.5,24.1,61,37.9,1
66.8,57.1,1010.4,10.2,10.2,22,82,59,1
40.4,22.6,1028.8,10.9,8.4,15.9,54,27,0
56.1,32.4,1012.4,11.3,2.5,8,73,37.9,0
59.4,40.8,1004.4,11.1,4.8,10.1,72,46,0
51,40.5,1010.4,8,7.4,12,64,45,0
46.9,33.5,1017.8,10.8,4.5,8,59,42.1,0
48.7,34.5,1023.2,11.1,8.6,14,57.9,39.9,0
54.1,32.7,1023.9,10.9,3,11.1,72,39.9,0
60.4,38.7,1011.7,10.2,12.1,26,75,48.9,0
65.3,40.2,998.2,10.4,12.3,22,75,48.9,1
38.5,28.8,1022.5,11.2,6.6,12,50,30,0
42.5,31.6,1021.9,10.4,6.8,11.1,53.1,33.1,1
57,44.2,1019.3,11,6.5,14,66,48,1
48.2,33.6,1023.7,11.3,6.9,21,64,34,0
56.8,42.6,1010.1,10.9,12.1,15.9,63,50,1
60.7,53.6,1012,8.3,8.1,15,79,50,1
65.2,55.9,1012.9,9.3,8.6,15.9,77,55.9,1
69.2,59,1016.8,10,8.8,18.1,82.9,59,0
76.3,58.1,1005.6,10.9,11.9,15.9,88,66.9,0
77.4,61,1003.9,11.1,9.9,17.1,89.1,66,0
56.4,48.2,1017.2,10.9,11.3,18.1,68,52,0
63.2,55,1006.4,8.7,16,26,84,54,1
62.9,53.4,1013.8,6.3,6.9,15,75,57,1
58.4,45.4,1017.3,11.3,7,15.9,69.1,53.1,1
56.4,40.9,1019.3,11.1,6.2,14,73.9,43,0
50,30.5,1023.7,11.3,10.6,15.9,63,37.9,0
52.5,32.9,1026.7,11.2,4.4,11.1,66,39,0
55.2,51.5,1017.8,7.3,8.6,12,59,52,0
58.9,56.5,1012.7,5.7,7.3,12,66,55.9,1
63.2,59.7,1009.6,7.5,4.2,13,69.1,61,1
59.7,52.3,1013.4,10.2,9.1,13,72,53.1,1
75.9,62.7,1012.4,10.7,9.2,15.9,86,68,1
82.8,69.6,1006.2,10.6,8.5,14,93.9,73,0
81.7,61,1001.2,11.2,10.9,15.9,93,72,0
73.9,56,1003.2,11.4,7.4,15,89.1,62.1,0
70.6,55.8,1009.3,11.3,5.5,12,84,57.9,0
71.7,53.4,1015.4,11.2,4.4,11.1,80.1,63,0
73.4,59.5,1012.1,11.1,4,8.9,82.9,64.9,1
73.9,62.7,1011.1,11,4.7,12,82.9,64.9,0
65.6,55.5,1015,10.5,9.2,17.1,75,57,1
72.6,67,1020.2,9.2,8.2,17.1,81,68,1
78,69.6,1018.8,10.7,10.1,15,89.1,71.1,0
80.1,71.2,1015.8,10.5,5.1,13,87.1,70,1
82.5,70.7,1012.6,11,6.1,11.1,93,71.1,0
83,69.4,1015,10.9,3.7,10.1,95,70,0
78,66.5,1014.3,11.2,10,18.1,88,70,0
75.4,71.3,1010.4,10.7,3.5,8.9,87.1,68,1
74.6,62.1,1007.9,11.3,3.4,7,87.1,64.9,0
78.7,68.8,1010.8,11,7.8,14,87.1,66.9,1
80.3,70.7,1013.5,11.2,7.1,14,93,71.1,1
84.1,69,1009.1,11.1,8.2,15,91,77,1
77.9,64.2,1013.4,11.2,5.1,11.1,88,68,1
83,70.2,1009.5,11.2,8.7,15,93.9,73.9,0
80.1,64.8,1013.5,10.4,10.6,14,89.1,71.1,0
73,62.1,1014.5,10.7,3.9,7,82.9,64.9,0
75.6,63.2,1013.5,10.9,3.3,14,87.1,64.9,0
73.8,62.8,1012.8,11.2,5,10.1,84,66.9,1
77.1,66.4,1012.8,11.1,3.1,7,90,66.9,1
87.3,65.6,1009.5,11,10.2,15,99,79,0
70.3,57.8,1015.7,11.1,8.1,11.1,82,61,0
75.6,60.5,1011.8,10.8,7.2,12,87.1,64.9,1
70,57.7,1016.9,10.7,7.1,11.1,84.9,62.1,1
77.4,65.3,1011.8,10.9,7.2,12,91,69.1,0
77.1,69.4,1010.9,9.2,7.3,12,84,69.1,0
69.9,65.1,1017,8.3,7.2,11.1,80.1,64,1
68.4,56.8,1021.5,10.9,3.8,8.9,77,59,0
65.4,58.6,1021.1,10.1,5.9,11.1,73.9,60.1,1
64.8,59.3,1018.5,10.6,7.8,13,71.1,60.1,1
67.5,60.3,1017.5,10.1,5.4,10.1,77,59,0
68,60.7,1019.3,11,8.1,14,75.9,62.1,0
67.3,61.8,1015.3,6.8,5.5,8,82.9,60.1,0
71.1,65.8,1010.1,7.5,6.4,8.9,84,66,1
55.9,48.8,1024.8,10.8,6.1,10.1,64,48,0
64.8,57.3,1016.6,10,9.6,14,80.1,54,0
64.5,60.3,1018.7,8.8,6.7,12,75,57.9,1
70,66.1,1019.8,6,8.6,12,77,64.9,0
72.3,64,1019.4,10.3,7.8,15.9,84.9,63,0
68.7,61.7,1016.4,10.8,6.6,12,82,64,0
59.5,51.3,1021.5,9.6,11.1,17.1,73,52,1
64,50.3,1018.2,10.5,7.6,12,78.1,53.1,1
64.6,53.7,1008.1,10.9,6.5,22,78.1,55,0
66,43.7,1018.4,11.1,7.9,15.9,84.9,55,0
73.5,44.8,1017.7,10.9,6.7,15,91,55.9,0
63.7,50.3,1019.1,10.6,3.8,10.1,78.1,50,0
63.9,50.7,1014.5,10.8,5.9,10.1,73.9,50,0
68.7,48,1019.2,10.7,8.4,20,87.1,55.9,0
69.9,49.2,1016.8,10.8,4.2,8.9,84,55,0
66.8,53.2,1015.3,10.8,4.4,10.1,77,55.9,1
65.3,56.4,1014.3,8.2,3.1,8,82,51.1,0
67.5,59.8,1015.5,9.9,3.5,12,75.9,62.1,1
66.5,57.9,1015.3,9.1,3.8,11.1,79,55.9,0
39.9,21.8,1024.5,10.9,6.9,12,52,27,0
38.8,18.8,1022.9,10.9,5.9,15,60.1,24.1,0
50.6,45,1005.4,4.3,4.6,8,63,43,1
51.2,28.7,1012.6,10.9,7,20,66,39.9,0
48.8,36.7,1016.5,9.9,3.1,13,64.9,37.9,0
46.2,29.4,1023.9,10.8,6.3,13,55,39,1
35.9,23.4,1026.6,10.9,11.1,22,46,30,0
30,18.7,1026.8,10.9,11,15,37,21.9,0
28.9,20.9,1027.6,9.5,4.9,12,45,17.1,0
47.5,37.5,1011,10,9.8,15.9,55.9,43,1
39.4,28.9,1020.7,10.1,4.7,14,59,26.1,0
43.1,28.9,1021.8,10.7,3,11.1,55,33.1,0
45,39.2,1007,9.9,13.3,21,60.1,28,1
32.1,13.4,1026.2,10.9,5.1,10.1,48,19,0
33.9,20.5,1019.3,10.8,7.1,19,52,21,0
36.4,22.7,1018.2,10.8,4.6,8,53.1,25,0
36.8,21.3,1017.1,10.8,2.1,8.9,57.9,23,0
29.1,18.7,1005.2,4.8,26.2,33,35.1,25,0
15.5,8.9,1024.9,3.1,7.5,11.1,17.1,14,0
5.4,-2.1,1016.8,10.1,2.9,10.1,23,-6,0
8,-4.6,1020.8,10.8,10.4,19,19,0,0
-1.1,-13.7,1037.8,10.6,9.3,17.1,8.1,-9,0
-3.3,-15.5,1035,9.9,2.3,6,3,-9.9,0
-3.5,-16.3,1038.4,10.2,2.8,6,9,-11,0
5.2,-5.4,1032.1,10.1,2.9,11.1,28,-8,0
38.5,27.3,1009.3,10.9,8.7,19,46.9,32,0
23,13.5,1023.5,10.3,4.9,12,30.9,16,0
19.3,9.9,1027.3,10.8,2.5,8,35.1,10,0
44.3,29,1004.6,10.8,4.8,14,62.1,35.1,0
44.1,22.8,1013.4,10.8,13.6,24.1,54,34,0
34.7,19.6,1015.9,10.5,2.7,10.1,43,28.9,0
32.5,21.4,1014.5,10.4,5.9,12,43,19,0
34.8,26.4,1007.5,6.2,7.7,17.1,39,30,1
11.9,5,1028.6,5.7,17.1,22.9,17.1,7,0
15.8,9.2,1021.1,8.9,0.9,8.9,33.1,3,0
35.3,20.7,1003.1,10.8,4.3,13,46,28,0
33.7,23.3,1005.7,9.2,3.1,12,53.1,24.1,0
32,22.9,1010,9.5,5.5,10.1,39,27,0
27.6,12.9,1015.1,10.5,3.6,10.1,39,24.1,0
15.6,1.5,1031.5,10.8,4.8,15.9,35.1,5,0
32.5,14.6,1024.5,10.8,3.1,12,50,21,0
34.6,17.7,1020.3,10.9,2.6,7,51.1,21,0
39.3,22.5,1018.5,10.9,10.3,18.1,44.1,36,0
36.7,26.8,1028,9.2,10,15,48.9,33.1,1
35.6,20.6,1003.3,10.4,14.9,25.1,48,30,0
32.3,20.2,1007.8,10.4,5.8,13,43,26.1,0
36,24.7,1011.4,8.7,8,14,39,34,1
20.5,13.3,1017.4,8.7,4.2,15.9,37.9,7,0
22.5,11.6,1024.4,10.4,12.8,15.9,33.1,12,0
17.6,7.3,1028.1,10.3,5.4,12,28.9,9,0
26.2,5.9,1013.2,10.9,7.1,20,55,10,0
16.6,7.7,1019.9,10.4,3.4,11.1,34,5,0
32.4,16.4,1015.6,10.7,7.9,15.9,51.1,16,0
45.5,20.8,1005.7,10.9,2.4,10.1,71.1,30.9,0
47,30.1,1002.2,10.2,12.5,19,62.1,36,1
30.2,12.1,1008.2,10.9,10.9,21,52,14,0
21.5,7.7,1025.1,10.9,8.9,18.1,30,16,0
27.8,19.8,1020.4,6.4,8,12,30.9,24.1,1
29.3,17.8,1014.3,10.9,3.7,12,39.9,18,0
45.1,19.3,1019,10.9,9,20,61,34,0
32.1,9.4,1021.5,11,8.4,20,51.1,21.9,0
33.2,30.9,1011.5,2.7,13.5,24.1,39,28,1
43.7,31.1,1007.3,10.4,15.3,20,54,39,0
25.8,13.1,1019.1,10.8,12.5,15.9,42.1,21,0
17.3,9.8,1019.9,5.3,13.4,19,27,10.9,0
30.5,17.8,1023.3,10.7,8.8,14,42.1,19.9,0
49.8,29.6,1011.1,11.1,10.7,14,72,35.1,0
35.8,24.3,1024.4,9,12.6,18.1,46.9,28.9,1
44.3,35.8,1003.1,9.2,4.6,20,55.9,34,0
38.4,27.1,1015.4,10.7,17.8,24.1,48,35.1,1
43.7,22.1,1023,10.9,4.3,12,66.9,27,0
58.4,40.4,1010.7,10.1,9.4,19,70,54,1
49.7,34.2,1000.6,10.7,21.3,34,63,39.9,1
67,39.7,1007.8,11.1,5.8,17.1,89.1,50,0
65.4,46,1006.8,11.3,14.8,20,84,53.1,0
51.6,41.9,1017.5,8.2,6.5,14,60.1,46,1
50.2,38.8,1012.3,10.9,6.2,17.1,64,36,0
63.3,55.3,1001,9.7,13.7,22,70,55.9,1
49.6,32.3,1013.1,11,12.3,22.9,62.1,37,0
49.1,33.2,1011.3,11.2,7.8,15.9,61,37,0
70.4,53.1,1001.5,10.9,19.4,25.1,82.9,62.1,0
70.9,52.2,999.3,10.6,18,22.9,77,64,1
63.2,46,1014.6,11,1.9,8,78.1,46,0
65.1,52.5,1010.3,10.7,4.9,14,73,57.9,1
52.7,46.6,1012.9,8.2,10.9,18.1,70,46,1
69,53.8,1014.1,11.1,7.8,18.1,84,55.9,0
73.3,60.5,1015.2,10.4,4.7,10.1,84,64,1
76,61.8,1017,10.8,5.9,15,88,64,0
74.9,56.4,1019.9,10.6,6.1,11.1,84,66.9,1
74.2,53.9,1021.8,11,5,10.1,87.1,62.1,0
76.4,63,1005.9,10,12.1,20,86,69.1,1
69.6,57.5,1018.7,11.2,6.5,17.1,89.1,55,0
70.9,62.6,1013.4,9.8,10.7,18.1,86,64.9,1
59.8,46.4,1019.2,10.8,5,13,63,55,0
59,48.4,1018.9,10.9,1.7,6,66.9,50,0
58,35.7,1022.1,11.2,6.9,13,66,44.1,0
70.8,61.6,1006.4,10.7,9.3,15.9,81,63,1
64.4,61.5,1014.2,9.3,6.6,14,75,60.1,1
72.2,64.5,1009.6,10.4,4.8,10.1,82.9,63,1
71.5,64.4,1011.2,9.2,3.3,8,80.1,66,1
70.9,61.4,1017.3,11,6.1,15,80.1,63,0
74.8,62.3,1005,10.3,2.8,8.9,87.1,64,0
73.7,61.9,1007.6,10.4,6.5,20,84.9,63,1
73,62.5,1008.5,10.5,9.4,25.1,84,66,1
70,55.2,1012.7,10.8,8.4,15,80.1,61,0
75.3,58.2,1018.9,10.4,6.9,14,87.1,64,0
77.3,59.8,1018.3,10.6,7.9,14,87.1,66.9,0
75.8,60.8,1015.2,10.5,5.8,15.9,84,68,0
75.4,60.8,1015.3,11,5.7,12,84,69.1,1
76.4,63.4,1011.8,10.1,11.4,18.1,88,69.1,1
77,64.8,1014.3,10.9,4,14,86,66.9,1
69.9,60,1017.6,9.5,11.4,15.9,75.9,64,1
74.1,61.4,1010.7,11.2,4.5,15,87.1,62.1,0
80.1,64.5,1012.9,10.1,15.8,22,90,72,1
82.4,68.4,1017.9,10.9,6.4,12,91.9,71.1,0
76.6,60.3,1014.4,10.9,4.7,10.1,89.1,71.1,1
74.9,63.4,1013.8,10.9,2.4,10.1,89.1,62.1,0
78.8,67,1012.1,10.9,5.1,10.1,87.1,71.1,0
80.2,68.8,1013.3,9.9,6.3,10.1,95,70,0
86.5,66.7,1011.1,11,11.1,17.1,100,73.9,0
89.7,64.2,1009.7,11.1,11.5,14,102.9,80.1,0
84.7,69.8,1010.8,11.2,5.1,11.1,100,77,1
76.7,64.9,1016.2,10.9,10.5,17.1,86,66.9,1
77.8,60.9,1018.6,11,6.4,15.9,91,66.9,0
68,53.3,1010.3,10.9,11.8,26,84.9,60.1,1
57.4,44,1019.8,11,6.2,15.9,68,45,0
64.8,56.1,1015.2,10.6,3.7,8,72,57.9,0
65.7,59.4,1018.5,5.7,0.3,6,81,57,1
66.3,52.5,1004.8,11,11.4,15.9,75.9,60.1,0
62.3,52.9,1014.8,11.1,5.9,11.1,70,55,0
69,56.7,1014.2,11,8,22,88,57.9,1
60.7,50.4,1018.1,10.8,2.3,10.1,71.1,50,1
64.4,56.1,1005.7,9.9,7.3,18.1,75.9,55.9,1
66.2,53.2,1011.3,11.1,3.2,8,75.9,57,1
72.9,64.5,1014.3,10.9,10.4,20,88,66,1
77.6,68.4,1012.5,10.3,6.8,13,86,69.1,0
78.1,69.8,1012.4,10,8.5,17.1,87.1,69.1,0
70.9,63.5,1012.3,10.3,7.1,12,84,60.1,1
63.7,53.4,1013.2,11,4.4,12,77,54,0
59.1,53.4,1019,8.6,7.8,15,63,55.9,0
68.6,61.4,1012.6,9.3,2.1,11.1,80.1,61,0
57.4,52.9,1014.9,8.9,7.4,14,75,53.1,1
66.5,52.6,1005.5,10.5,16.6,24.1,75,57,1
48.6,35.4,1024.3,10.9,6.9,18.1,57.9,39,0
49.1,36.7,1022.4,10.9,3.3,10.1,63,37.9,0
58.5,44.1,1014.4,10.8,7,15.9,75,45,1
58.2,35.3,1013.6,10.9,7.4,20,75,43,0
50.8,31.8,1024.9,10.9,10,18.1,64,41,0
47,30.1,1026.2,11.4,2.4,8,62.1,34,0
49.7,33,1021.2,9.6,8.7,14,55,45,1
49.8,40.8,1022.3,7.4,0.2,4.1,66.9,36,0
61.2,45.9,1008.4,10.9,6.6,14,79,46.9,0
57.2,45.9,1009.1,10.5,5.6,19,72,46,0
46.7,31.8,1023.1,10.9,7.3,18.1,59,36,0
41.8,21.5,1026.7,10.9,8.3,17.1,53.1,30,0
46.3,24.9,1022,11,5.5,13,61.55,28.9,0
44.3,28.9,1031.7,10.8,3.4,7,55.9,32,0
52,46.4,1016.9,6.2,3.4,12,69.1,44.1,0
49.8,38.9,1020.6,10.6,2,6,63,37.9,0
63.9,47.4,1012.8,10.9,12.9,20,73.9,55.9,0
54.4,49.6,1023,4.7,3.7,7,62.1,51.1,1
54.1,48.7,1018.6,5.7,3.8,14,68,46,0
51,44,1008.8,8.1,4.5,15.9,66.9,39,0
59.7,50.4,998.1,8.8,7.3,18.1,72,48.9,0
46.2,32.8,1010.1,10.8,3.5,15,66,35.1,0
42.3,30.7,1025.2,10.6,3.6,8.9,48.9,39,1
37.2,19.8,1022.7,10.8,7.9,12,45,30.9,1
31.3,26.1,1020.6,6.8,1.1,5.1,45,24.1,0
30,18.3,1010.9,9.4,5.2,11.1,39,24.1,0
-0.6,-9.1,1041.1,9.7,5.2,12,12.9,-11,0
21.5,11.9,1016.1,10.8,9.1,14,30.9,12,0
24.5,18.5,1009.4,6.1,11.6,15.9,30,19,0
11.3,6,1032.3,8.4,2.1,6,19,3,0
28.1,20.7,1017.4,10.6,4.6,8.9,33.1,19,0
33.3,29.2,1009.7,7.5,4.2,12,48,24.1,1
