@relation Weather_data

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {0,1}

@data
54.1,34.4,1009.3,12.3,3.4,7,72,38.8,0
50.6,34,1014,11.3,8.9,18.8,68,41.9,0
43.4,22.6,1015.3,12.4,5.3,9.9,59,28.9,0
44.1,25.6,1009.2,12.1,7.9,23.9,56.8,34,1
39.9,27,1011.8,10.1,7.6,19.8,54.9,25.9,0
41.2,16.8,1015.5,12.1,9.1,17.9,52,29.8,0
31.8,17.3,1020.5,9.3,17.3,25.8,38.8,25,0
32.3,19.7,1025.6,11.7,17.8,21,46.9,23,0
34.6,12.6,1022.4,12.8,8.4,15.9,46.9,20.8,0
37.3,12.7,1020.6,11.8,3.9,12.8,52,23.9,0
45.3,26.1,1011.6,11.5,12,22.9,52,41.9,1
49.1,41.2,998.6,10,11.2,23.9,63,36,1
17.2,11.9,1016.6,6.8,24.1,37.9,32,9.9,1
19.1,9.7,1032.1,13.4,8,15.9,34.9,9,0
33.5,18.9,1027.7,13,9.9,12.8,48.9,23,0
41.2,24.5,1021.6,11.8,6.9,12.8,52.9,34.9,0
44.6,33.2,1015.9,9.7,9.6,18.8,55.9,34.9,0
42.4,36.7,1014.3,6.7,9.4,19.8,55.9,30.9,1
34.9,25.1,1024.1,11.7,10.2,15.9,43.9,27.9,0
40.1,28.3,1026.4,11.2,6.8,21,57.9,27.9,0
56.6,30.7,1008.6,12.1,9.5,12.8,77.9,41,0
55.8,35.2,1002.2,9,12.6,24.9,77.9,39.9,1
34.9,24.1,1022.6,8.3,17.5,22.9,39.9,30.9,0
34.5,20.9,1032.4,11.1,8.6,12.8,45,27.9,0
35.1,18.3,1026.1,11.7,4.6,8.9,50.9,20.8,0
46.3,21.9,1013.8,12.3,9.5,11.8,54.9,37.9,0
41.2,27.5,1017.6,10.2,7.3,11.8,52,34,0
43,32.8,1021.5,7,5.8,9.9,55.9,30.9,0
54.1,30.5,1017.6,12,8,15.9,77,36.9,0
69.7,44,1002.8,11.8,11.7,17.9,90.9,54,0
53.2,40.4,1002.8,10,14.9,22.9,72.45,41,1
40.1,29.2,1013.3,12.2,11.9,22,54,32,0
38.6,32.2,1013.7,6.6,11.7,19.8,52,32.9,1
40.6,33.3,1016.5,11.9,13.4,17.9,56.8,32.9,1
47.7,31.9,1017.5,13.6,6.2,11.8,59.9,34.9,0
61.3,35.7,1005.7,13.5,12.4,24.9,81.9,48.9,0
67.5,45.3,999.8,12.4,11,18.8,79,56.8,0
65.3,36.4,1000.1,11.5,7.1,14,77.9,54,1
51,39.1,1007.6,9.5,14.9,23.9,70,41,1
57.6,40,1012.9,13.3,6.2,12.8,70.9,48.9,1
50.6,35,1018.2,11.8,13.3,22,68.9,41,1
49.5,32.1,1024.3,12.3,7.1,11.8,66.9,34,0
62.2,40.1,1010.5,12,7.9,14,79,50.9,0
66.8,38.6,996.4,10.6,14.5,25.8,75.9,56.8,1
48.1,29.4,1010.4,11.8,18.3,29.9,64.9,37.9,1
50.1,33.4,1014.3,12,3.6,7,63,37.9,1
50.9,43.8,1013.8,8.6,8.3,15.9,61.9,47.8,1
47.6,35.4,1017.3,8.3,14.8,22.9,56.8,41.9,1
48.7,29.5,1012.3,12,7.6,12.8,61,34.9,0
52.5,33.5,1011.9,12,7,10.9,61.9,41.9,0
55.8,42.2,1012.5,11.2,6.6,15,72,48.9,1
52.4,44.9,1012.9,10.2,6.3,15,68,43,1
50.7,47.1,1015.7,7.4,7.5,9.9,57.9,47.8,0
56.9,48,1019.4,7,7.4,15,61,52.9,1
51.1,41.4,1022.7,9.8,7.4,10.9,61,45.9,1
54.2,48,1019.3,4.7,6.9,10.9,68,48.9,1
62.6,57.9,1012.6,4.9,6.9,11.8,72,55.9,1
66.6,63.3,1011,8.4,6.8,15.9,73.9,59.9,1
53.6,48,1018.5,7.2,12.7,18.8,66.9,47.8,1
51.1,39.9,1026.5,12.2,8.1,11.8,56.8,45.9,1
45.7,36.7,1026.2,8.7,5.6,9.9,54,41.9,1
48,44,1023.8,5.5,3.9,8,56.8,41.9,1
52.3,47.9,1014.7,6.6,9.6,16.9,54.9,48.9,1
59.9,58.6,1008,1.3,6.3,11.8,72.9,54,1
70.7,66.7,1008.2,6.1,6.9,23.9,81,64.9,1
78.1,65.7,1000.8,11,11.3,19.8,91.9,68,0
76.5,65,1004.2,11.2,7.6,18.8,88.9,61.9,1
79.9,61.8,999.6,12.5,9.8,18.8,90,72.9,0
69.7,51.5,1005.1,11.5,6.8,14,81,63,1
66,49.2,1013.2,11.5,4.5,9.9,79,52.9,0
66.9,51.3,1011.6,12.4,4.6,10.9,77,61,1
64.5,56.3,1006.1,10.4,9.7,17.9,72.9,57.9,1
60.3,56.7,1012.3,6.5,10.8,16.9,63.9,56.8,1
55.5,55.1,1017.3,2.5,7.2,12.8,59,52.9,1
53.5,53.3,1013.2,3.3,7.4,11.8,57.9,50.9,1
55.9,51.5,1002,7.2,11.5,18.8,65.8,50,1
54.1,50.7,1009.7,8.3,7,11.8,57.9,50.9,1
57.2,48.9,1018.3,7.7,5.6,9.9,70.9,50.9,1
60.3,47.7,1020.7,11.1,6.9,14,72,50.9,0
61.3,49.9,1015.4,9.9,8.8,15,68.9,56.8,1
65.1,57.2,1014.3,7.9,7.3,15.9,74.8,57.9,1
66.6,48.2,1018.5,12.8,6.8,16.9,74.8,59,1
57.8,47,1020.2,12.2,10.7,16.9,68,48.9,0
59,44.9,1018,12,4.8,10.9,75.9,45.9,0
65.8,54.2,1012.3,9.9,7.1,15,74.8,56.8,1
67.9,58.8,1010.8,10.2,5.6,15.9,75.9,61.9,1
60.5,54.1,1016.7,10.2,9.1,15.9,65.8,55.9,1
63.8,48.2,1019.9,11.2,6.6,14,79,50,0
67.9,46.7,1016.3,11.5,4.4,8.9,82.9,52,0
71.3,53.8,1013.1,11.6,4.4,11.8,86,55.9,0
75.6,54.8,1010.5,11.1,3.7,8,90,59.9,0
75.7,57.8,1010.3,11.1,3.7,10.9,90,63.9,1
72.3,61.4,1014.4,9.4,3.4,7,90.9,61,0
81.6,64.3,1015.5,12.3,2.9,7,90.9,68.9,0
80.1,65.8,1014.6,12.2,5.9,11.8,88,70.9,1
76.5,70.1,1011.4,11.7,5.4,15,88,70.9,1
72,66.5,1010.9,9.4,7,11.95,79.9,68.9,1
72,61.6,1009.7,9.5,4.3,8.9,86,61,0
77.3,66.5,1007.9,11,5.9,9.9,91.9,64.9,0
79.5,67.6,1011,11.6,7.9,15,88.9,70.9,1
80.3,69.3,1008,11.9,10.7,16.9,90,72,1
74.2,64.8,1012.4,11.1,8,15.9,90,63.9,1
73.3,67.6,1009.3,10,6.2,17.9,84.9,65.8,1
75.3,63.9,1014,10.7,4.6,8.9,82.9,63.9,0
75.3,64.7,1016.9,12.1,7.7,14,84.9,65.8,0
78.1,67.1,1017.3,12,9.1,15,88,68,0
80.1,70.1,1016.7,10.9,8.8,15.9,88.9,70.9,0
82.8,72.8,1014.4,10,10.4,16.9,92.8,77,1
85.9,70.8,1013.2,9.1,8.4,12.8,93.9,77.9,0
82.8,66.3,1017.5,11.8,3.9,8,92.8,74.8,0
79.2,62.4,1016.4,8.4,4.1,8,89.6,69.8,0
80.4,66.6,1013.4,7,4,8,89.6,69.8,0
74.5,57.9,1016.3,7,5.5,18.1,84.2,64.4,0
69.1,63.8,1013,6.5,7.8,16.9,75.2,64.4,1
73.4,65.1,1013.1,7,7,11.1,82.4,66.2,0
77.1,69.3,1011.6,7,4.8,9.9,87.8,71.6,0
77.9,64.8,1012.9,6.8,4.8,8,84.2,71.6,0
75.2,58.5,1011.7,7,6.9,12,84.2,69.8,1
68.4,50.8,1017.7,7,6.5,9.9,78.8,57.2,0
66.5,50.9,1022.5,7,3.7,8,77,53.6,0
68.4,57.4,1019,7,5.5,9.9,77,60.8,0
74.2,63.8,1015.9,6.8,6,13,86,68,1
75.2,59.6,1013.8,7,3.6,8.9,84.2,66.2,0
74.4,62.5,1012.6,7,4.5,9.9,82.4,66.2,0
74.6,59.9,1013.8,7,3.2,8.9,86,62.6,1
77.2,64.1,1014,7,5.9,11.1,84.2,69.8,1
81.6,68.9,1010.2,7,9.2,15,96.8,68,0
88,71.7,1009.7,7,5.5,8.9,96.8,78.8,0
83.5,74.1,1012.9,7,5.2,9.9,95,75.2,1
73.8,71.2,1013.7,5.2,5.9,8.9,78.8,69.8,1
72.4,67.7,1013.5,5.6,4.5,8,82.4,68,1
74.8,68.8,1016,6.9,4,15,80.6,66.2,1
72.9,62.7,1017.1,7,5.7,12,84.2,60.8,0
73.9,60.6,1015.8,7,7.3,15,80.6,64.4,0
70.5,56.5,1020.1,7,5.6,13,80.6,59,0
70.5,60.2,1021.1,7,4,8.9,78.8,62.6,0
70.3,63.7,1020.7,7,7.2,11.1,82.4,62.6,1
74.2,65.3,1018.7,6.7,6.2,25.1,84.2,64.4,1
75.9,66.2,1017.9,7,5.6,13,86,68,0
71.1,59.5,1019,7,6,9.9,82.4,64.4,0
69.1,59.9,1020.8,7,3.7,8,75.2,60.8,0
69.9,61.9,1018,7,3.4,6,77,62.6,1
71,63.2,1016.6,7,5.1,10.9,80.6,60.8,0
74,67,1013,6.9,8.5,13,82.4,66.2,0
77.1,72.8,1009.2,5.8,11.4,22,84.2,73.4,1
77.1,70.9,1008.1,7,8.6,20,86,68,1
82.7,74.5,1011.6,8.9,8.6,15.9,93.2,77,0
77.1,67.2,1016.6,11.6,7.8,22,86,68,1
73.2,61.2,1024.7,10.1,4.4,8.9,84.2,62.6,1
75.4,64.3,1024.1,10.7,3.3,8.9,84.2,66.2,0
73.4,65.2,1019.7,9.8,5.4,15,82.4,68,0
67.3,61.2,1018,9.9,5.9,8.9,71.6,64.4,0
68.7,62.4,1019.6,6,2.9,8,80.6,59,0
72.9,64.2,1018.8,8,5.5,8.9,84.2,62.6,0
76.7,66,1018.5,8.7,3.6,6,86,68,0
72.4,61.6,1019.8,10.7,4.6,9.9,84.2,62.6,0
67.7,61.6,1019.7,9.7,5.5,9.9,77,64.4,1
68.2,65.7,1018.3,5.2,5.6,8.9,73.4,64.4,0
71.4,66.9,1016.5,5.5,6.1,9.9,78.8,68,1
74.7,71.1,1014.9,8.2,5.8,9.9,78.8,71.6,1
73.3,69.1,1020.4,7.3,4.6,9.9,82.4,68,0
76.4,70.3,1018.5,9.6,7.9,15.9,87.8,68,0
76.3,70.9,1018,7.2,8.2,14,84.2,71.6,1
71,62.2,1023.6,10.4,5,8,78.8,62.6,0
70.6,61.2,1024.4,11.1,3.9,8,80.6,60.8,0
71.1,65.2,1018.5,9.8,4.9,8,80.6,64.4,1
73.7,68,1015.4,10.4,5.3,18.1,84.2,66.2,1
72,66.3,1017.1,8.7,4.9,9.9,82.4,66.2,1
74.1,67.9,1019.5,6.1,4.9,7,84.2,66.2,1
75.4,66.9,1021,6,3.7,8,84.2,66.2,0
73.7,65.9,1020.4,7.5,5.1,8.9,82.4,66.2,0
72.6,64,1017.2,8.1,6.4,11.1,80.6,64.4,0
71.2,62.9,1013.6,6.4,7.1,14,82.4,62.6,0
73.6,65,1012.9,6.1,7.6,11.1,84.2,66.2,0
72.9,66,1013.2,4.8,6.8,12,82.4,66.2,1
75.2,67.4,1014.1,6.9,6.6,14,86,66.2,0
75.9,66.1,1014.7,5.7,8.1,14,84.2,68,0
73.8,63.4,1014.9,4.7,6.3,8.9,84.2,64.4,0
72.1,64.8,1013.2,4.9,3.9,7,80.6,66.2,1
68.6,63.1,1012.5,6.6,7.6,11.1,73.4,64.4,0
67.4,57.4,1016,7.3,3.3,7,84.2,55.4,0
70.8,59.2,1017.9,10.6,5.4,12,86,59,0
71.3,59.4,1018,11.3,7.4,16.9,82.4,64.4,1
59.8,47.8,1021.5,11.1,6.6,12,69.8,48.2,1
59.1,49.1,1019.8,11.3,4.3,8.9,68,50,0
58.5,42.9,1016.4,11.7,4.3,8,71.6,48.2,0
57.8,47.5,1012.8,9.9,5.3,7,68,53.6,1
63,51.1,1011.7,9.9,6.7,8.9,71.6,55.4,0
61.5,50.5,1019.3,10.5,6.2,9.9,71.6,51.8,0
61.4,53.4,1022.4,10.4,8.4,14,68,55.4,0
61.3,54.8,1015.7,7,11.3,20,66.2,57.2,1
61.1,50.9,1008.2,9.2,8.9,16.9,73.4,48.2,0
61.4,46.7,1009.7,10.3,8.7,16.9,73.4,51.8,0
61.3,48.1,1012.1,10.8,3.9,8.9,73.4,48.2,0
62.6,55.2,1013.3,9.5,7.5,13,69.8,57.2,1
56.3,46.2,1022.8,10.7,4.3,12,66.2,44.6,0
57.1,50.9,1016.1,8.9,6.3,14,64.4,53.6,1
53.1,48.5,1008,5.9,10.4,16.9,57.2,48.2,1
50.3,40.5,1011.6,10,9.5,18.1,60.8,41,0
55.3,40.7,1015.5,12,6.3,11.1,69.8,42.8,0
59.4,48.2,1017.8,12,5.4,11.1,71.6,48.2,0
66.2,54.3,1017.7,10.9,6.9,14,82.4,55.4,0
67.8,53.7,1013.7,11.2,10.4,16.9,80.6,55.4,0
58.8,46.1,1022,11.1,12.1,22,73.4,50,0
49.2,34.5,1032.4,11.2,7.3,9.9,60.8,41,0
54.9,44.3,1026.1,11.4,8.5,14,68,46.4,0
62.1,49.2,1021.8,11.3,8,14,77,50,0
63.6,56.1,1019.2,8.9,6.1,8.9,73.4,55.4,0
56.8,45.4,1021.8,9.8,7.6,13,69.8,50,1
51,41.9,1017.9,11.5,3.2,6,66.2,37.4,0
56,44.9,1015.4,11.6,7.6,16.9,66.2,46.4,0
49.6,34,1026.9,12,6.9,12,60.8,37.4,0
52.7,38,1020.5,12,8.8,16.9,73.4,41,0
62.5,50.6,1013.6,11.9,6.9,13,78.8,51.8,0
67.1,58.3,1015.1,9.7,4.1,8.9,84.2,55.4,0
70.2,58.3,1014.7,12,8.5,18.1,84.2,59,0
67.5,52.5,1013.2,11.6,6.4,14,75.2,59,0
66.3,59.1,1007.7,9,6.4,15.9,78.8,57.2,0
57.3,47,1004.7,8.7,15.1,23.9,75.2,46.4,1
47,28.6,1019.5,12,9.8,16.9,55.4,37.4,0
52.1,30.6,1010.7,11.1,11.5,20,69.8,42.8,0
60.5,42,1002,11.1,12.2,18.1,69.8,51.8,0
49.3,35.8,1013.5,11,13.5,18.1,66.2,39.2,0
39.7,29.7,1014,7.9,14.1,27,48.2,33.8,1
44.8,33.7,1004.3,8.4,17.3,28.9,64.4,35.6,1
48.5,37,1011.4,12,5.1,15,64.4,33.8,0
55,45.6,1003.5,12,10.1,15.9,60.8,50,0
65.2,48.6,1004.4,10.8,14.4,26,78.8,57.2,0
51.1,34.8,1025.7,9.9,10.2,14,64.4,42.8,0
44.9,34,1026.3,11.4,5.5,12,57.2,35.6,0
57.7,47.2,1003.2,9.3,11.8,21,66.2,53.6,1
40.5,25.3,1011.9,10.4,21.5,37.9,57.2,30.2,1
34.6,16.3,1024.4,11.8,7.9,15,37.4,30.2,0
33.3,21,1021.8,12,6.1,13,42.8,24.8,0
32.6,17.1,1025.9,9.7,8,13,42.8,21.2,0
41.4,28.3,1021.7,11,6.5,16.9,62.6,30.2,0
47.4,41.2,1011.9,9.4,9.9,14,53.6,44.6,1
49,46.3,1014.6,4.2,5.6,12,57.2,44.6,1
50.4,44.1,1010.7,6.2,11.4,22.9,53.6,44.6,1
41.9,29,1014.7,10.8,5.6,11.1,55.4,33.8,0
41.6,27.8,1020.8,9.9,13.9,25.1,48.2,35.6,0
36.4,25.9,1022.1,9.8,6.3,14,41,32,0
28.3,19.9,1026.8,10.2,8.8,15.9,37.4,24.8,0
27,19.5,1032.9,8.9,5.5,8,28.4,26.6,0
27.5,16.3,1039.6,10.8,5.6,8,30.2,24.8,0
28.4,22.3,1036.8,7.5,8,11.1,30.2,26.6,1
28,23.3,1035.5,6.7,11.3,19,32,26.6,1
39.8,37.5,1017.5,3.4,19,23.9,55.4,30.2,1
53.4,50.9,1009,5.1,11.5,21,59,41,1
27.5,23.8,1021,7.9,13.5,18.1,37.4,21.2,1
31.3,26.5,1024.4,9.3,4.5,9.9,41,24.8,0
36.6,30,1016.9,9.8,8,13,42.8,32,0
34.8,31.3,1013.1,4.3,9,13,39.2,32,1
33.2,30,1019.8,5.9,9.2,15.9,37.4,30.2,1
33.4,30.9,1024.7,5.2,9.3,15,37.4,30.2,1
37.2,36.3,1012.6,1.3,9.5,19,41,26.6,1
18.4,15.2,1029.5,6.7,15.1,20,26.6,14,1
16.3,12.6,1029.5,10.1,7.8,11.1,26.6,10.4,0
15.2,9.1,1036.6,12,8.1,12,23,8.6,0
22.1,18.3,1039.2,8.4,5.5,11.1,28.4,17.6,0
30.2,23.7,1025.5,8.5,7.1,15,51.8,19.4,0
37.8,33.9,1011.3,7,10.2,15,41,35.6,1
32.9,29.4,1008.7,7.3,11.4,15.9,37.4,28.4,0
29.1,24.3,1011.2,9,8.2,13,37.4,21.2,0
27.1,24.4,1010,7.4,7.1,12,33.8,21.2,0
26.1,22.5,1020.5,7.1,7.7,15,35.6,15.8,0
31.4,27.8,1021.7,10,7,16.9,37.4,28.4,0
27,23.6,1008.5,6.2,9.7,18.1,37.4,19.4,0
35.4,27.7,1003.4,10.6,7.1,12,46.4,30.2,0
35,25.7,1012.6,12,7.4,19,46.4,23,0
32,23.7,1020.2,10.2,8.8,13,39.2,26.6,0
30.3,23.9,1017.2,9.3,7.1,13,44.6,24.8,0
38.3,32.5,1003.2,8.3,4.1,12,48.2,30.2,0
35.8,32.4,1005.9,4.7,6.8,11.1,39.2,33.8,0
36.5,34,1017.5,4.7,4.7,12,44.6,26.6,0
38.8,35.5,1020.7,6.5,5.8,9.9,46.4,33.8,1
35.4,34.4,1020.1,2.4,7.9,12,41,32,1
28.4,23.1,1024.6,7.5,15.5,22.9,35.6,23,0
26.3,21.2,1018,10.3,7.4,22,37.4,19.4,0
17.6,10.2,1019.5,8.2,17.4,25.1,28.4,12.2,0
7.9,2.7,1022.9,5.5,20.6,26,12.2,3.2,0
3.6,-0.4,1025.3,8.6,15,22,12.2,-0.4,0
10.5,6.5,1022.6,12,9.3,15.9,30.2,-0.4,0
32.3,23.9,1009.3,11.8,7.8,18.1,37.4,26.6,0
21.2,17.7,1016.1,7.3,9.8,13,28.4,17.6,0
12.7,9.9,1017.1,6,14.9,28,17.6,6.8,1
2.1,-2.9,1030.1,7,16.1,26,6.8,-2.2,0
5.1,0.9,1031.1,8.1,8,11.1,12.2,1.4,0
4.8,1.7,1025.9,5.9,8.5,12,8.6,1.4,0
15.2,13.6,1017.4,5.5,6.1,8.9,30.2,3.2,1
20.1,17.4,1010.7,6.3,6.8,18.1,35.6,12.2,0
11.1,6.5,1023.5,9.2,6.5,12,17.6,6.8,0
19.8,16.9,1021.9,6.4,7.6,14,35.6,12.2,0
19.8,17.6,1025.6,3.3,7.6,12,26.6,14,0
35,33.6,1014.8,2.6,6.2,11.1,48.2,26.6,1
44.8,41,1005.2,9.3,5,8,55.4,39.2,0
41.1,37.2,1004.6,7.6,4.5,12,48.2,32,1
40.5,38,996.9,3.4,12.6,22.9,46.4,35.6,1
24.8,17.7,1011.5,9.5,20,27,35.6,21.2,0
18.1,9.3,1026.8,11.1,12.1,21,32,12.2,0
20.1,14.5,1028.6,9.5,7.1,14,37.4,8.6,0
28.7,18.4,1021.6,10.4,7,12,42.8,17.6,0
24.7,18.4,1009.8,7,11.9,33,33.8,12.2,0
-3.5,-7.1,1015,2.6,24.8,33,8.6,-9.4,0
-3.6,-7.2,1027.3,6.9,16.5,25.1,6.8,-9.4,0
-2.4,-6,1037.8,8.8,12.6,15,5,-7.6,0
6.2,2.2,1041.8,8.4,8.4,14,12.2,3.2,0
12.9,10.7,1034.4,6,9.2,16.9,17.6,6.8,0
20.8,18.6,1013,3.8,9.8,25.1,26.6,17.6,1
9.9,2.6,1030.8,8.2,20.4,35,28.4,-0.4,0
0.9,-5.2,1033.2,11.2,5.5,15,12.2,-9.4,0
11.7,5.4,1026.8,11.4,6.8,13,37.4,-2.2,0
35.8,28.3,1019.3,11.6,7.7,13,50,26.6,0
41.1,31.7,1015,9.8,4.7,9.9,57.2,28.4,0
44.9,40.9,1007.2,9,6.7,8.9,51.8,39.2,1
35.8,27.3,1009.5,9.6,14.3,25.1,48.2,24.8,0
15.7,10.3,1022.4,11.1,10.2,15.9,28.4,8.6,0
22.5,17.4,1015.9,7.5,11.3,20,30.2,12.2,1
3.3,-2.5,1030.4,8.8,14.4,22,12.2,-2.2,0
0.6,-2.6,1028.1,6.2,9.6,12,5,-2.2,0
5.9,1.9,1029.8,6.3,12.6,23.9,8.6,3.2,0
-0.5,-5.3,1039.7,9.3,8.6,15.9,17.6,-9.4,0
16.6,10.8,1029,9.2,11,19,24.8,12.2,0
19.5,13.7,1023.3,9.1,7.6,15,46.4,6.8,0
44.4,31.7,1008.1,10.8,6.4,18.1,57.2,37.4,0
44,34.9,1010.1,11.1,4.9,11.1,53.6,35.6,0
38.1,32.1,1020.2,10.3,4.8,8.9,48.2,26.6,0
35.1,30.9,1022.8,7.8,7.5,11.1,42.8,32,0
31.6,29.3,1018.3,3.3,12.9,22,33.8,28.4,1
27,23.8,1032.2,8.6,12.1,20,32,24.8,0
22.8,20.7,1031.3,6.4,5.6,8.9,24.8,19.4,0
24.8,22.3,1028.2,3.1,6.7,13,26.6,23,0
24.1,19.8,1031.9,7.1,5.7,11.1,28.4,21.2,0
22.8,18.5,1028.9,7.4,6.3,9.9,32,17.6,0
25,21.5,1026.9,6.6,10.1,19,26.6,21.2,0
21.8,19.2,1026.1,6.6,7.9,14,26.6,19.4,0
20.4,12.7,1027.6,9.3,10.4,20,30.2,15.8,0
14.7,10.9,1026.1,10,5.9,8.9,28.4,6.8,0
28.9,23.8,1021.5,7,7.4,19,39.2,23,0
26,21.6,1025,8.4,8.3,16.9,33.8,19.4,0
26.2,22.5,1028.7,6.1,11.8,22.9,35.6,21.2,0
36.6,31.6,1020.2,8,7.6,9.9,57.2,26.6,0
50.3,39.1,1010.1,9.2,6.9,15,62.6,41,0
38.5,28.9,1022.9,11.4,7.6,13,50,30.2,0
42.5,37.1,1015.6,8.1,6.6,15,53.6,37.4,1
36.3,29.9,1012.1,7.3,17.7,23.9,46.4,32,0
30.9,23.5,1023.3,8.8,8,20,46.4,21.2,0
29.2,17.5,1033.7,11.5,10.3,22,44.6,17.6,1
26,18.7,1039.5,8.1,5.5,9.9,32,21.2,0
26,21.1,1030.1,9.2,7.1,14,41,15.8,0
35.6,32,1012.4,5.7,6.9,19,39.2,30.2,1
25.4,22,1011.4,7,11.9,16.9,30.2,21.2,0
33.3,30.8,1011.6,6.4,11.7,15.9,44.6,24.8,1
39.4,35.5,1009.3,6.3,11.7,20,44.6,32,1
34.2,26.1,1019.6,9.7,6.6,15,50,24.8,0
39.3,28.8,1013.3,10.3,9.1,14,48.2,33.8,0
32.7,23.3,1016.3,9.7,14.1,22,46.4,24.8,0
24.6,14.8,1026.6,10.3,10,14,41,14,0
30.3,18.5,1029.8,11.3,8,12,39.2,21.2,0
38.5,25.1,1019.4,10.8,10.9,15.9,59,28.4,0
39.9,27.6,1021.5,9.5,8.4,18.1,66.2,26.6,0
49.6,34.5,1019.7,11.6,13.1,29.9,60.8,39.2,1
45.8,28.2,1018.5,12.1,8.3,12,66.2,33.8,0
47.6,33,1020.3,12,6.2,12,64.4,37.4,0
46.1,35.1,1020.8,9.4,11.1,18.1,59,35.6,0
45.6,38.1,1013.4,6.4,12,22.9,57.2,33.8,1
24,16.5,1024.3,8.1,21.7,28.9,35.6,15.8,0
20.7,9.6,1033.7,11.5,7.9,15.9,33.8,14,0
35.4,21.3,1024.7,11.9,12.4,23.9,60.8,26.6,0
45.3,37.6,1014.5,8,7.9,13,57.2,35.6,0
39.4,36.7,1024.2,3.1,9.9,15,50,33.8,1
37.9,32.5,1029.2,4.9,8.6,13,64.4,30.2,0
52.9,37.6,1016.6,9.4,3.8,8,73.4,39.2,0
57.7,39.4,1007.8,9.7,11.7,29.9,69.8,46.4,0
44.3,30,1020.1,9.9,9.2,23.9,62.6,30.2,0
43,29.1,1021.2,10.7,9.9,16.9,60.8,32,0
46.1,34.2,1012.2,8.4,10.3,16.9,50,42.8,1
42.7,31.3,1017.4,10.6,14.1,22,53.6,33.8,0
49.7,27.4,1018.8,12,6.9,16.9,77,32,0
60.4,34.6,1007.4,11.7,9.4,18.1,78.8,42.8,0
53.5,38.7,999.3,11,14.3,27,73.4,44.6,0
44.5,33,1012.8,9.8,11.4,22.9,55.4,33.8,0
47.6,30.8,1021.2,10.3,8.8,18.1,62.6,33.8,1
52.3,27.2,1021.2,12,10.2,19,73.4,35.6,0
58.9,32.6,1015.6,11.3,13.1,22.9,73.4,44.6,0
55.2,41.2,1020.9,8.7,8.1,19,64.4,53.6,1
48.3,45.1,1021.5,5.3,5.1,9.9,59,42.8,1
53.4,52.5,1007.4,5.1,6.2,13,59,50,1
57.9,56.8,995.4,4.5,9,13,62.6,55.4,1
37.2,27.4,1002.4,8.9,22.7,33,62.6,30.2,0
32.9,17.8,1024.8,10,9.7,19,46.4,21.2,0
30.8,18.7,1031.3,12,12.5,16.9,44.6,24.8,0
28,16.1,1035,11.5,8,11.1,35.6,23,0
31.3,29.8,1025.8,3.1,9.1,12,33.8,30.2,0
31.6,30,1022.2,2.8,13.4,21,33.8,30.2,0
30.4,24.5,1019.6,4.7,16,19,37.4,26.6,0
32.9,23.1,1020.9,11.5,8.7,14,42.8,24.8,0
40.8,29.9,1019.8,8,8.8,15,60.8,28.4,0
50.4,39.1,1017.6,8.1,8.2,16.9,60.8,39.2,1
44,32,1027.1,8.4,9.3,18.1,53.6,32,1
44.6,24.1,1025.8,11,5.1,14,60.8,28.4,0
57.2,40.9,1011.9,10.2,7.1,13,78.8,44.6,0
63.2,44.1,1009.1,9.6,7.7,15.9,75.2,48.2,1
54.1,45.7,1009.4,8.7,7.4,12,64.4,50,1
47.3,46.7,1008.7,4.9,3.1,7,53.6,41,1
50.5,50.2,1009.4,5.1,4.3,9.9,53.6,48.2,1
49.5,43.9,1013,6.5,6,16.9,59,41,1
50.1,34,1015.5,11.3,6.6,14,59,37.4,0
52,33.6,1023.5,10.4,4.2,8,64.4,37.4,0
55,35.4,1023.5,9.8,3.2,7,62.6,50,1
57.3,39.7,1016.7,8.5,5.1,8,68,48.2,0
59.5,39.9,1009.2,7,4.7,12,75.2,44.6,0
65,44.4,1006.6,7.7,7.3,15.9,75.2,53.6,0
51.4,42.6,1001.8,7.2,15.4,26,73.4,37.4,1
46.6,35.2,1010.8,10.9,7.6,13,59,32,1
51.1,46.6,1002.9,6.6,9.1,16.9,57.2,48.2,1
51.4,37.4,1019,10.1,13.4,21,62.6,41,1
56.8,38.7,1022.7,12,6.2,15,77,41,0
67.4,43.2,1014.2,12,12.9,22,75.2,57.2,1
60.8,38.6,1020.5,10.3,6.8,15.9,75.2,51.8,1
64.9,53.4,1012.9,9,11.4,20,80.6,57.2,1
61.2,43.9,1015.8,10.8,12.1,25.1,75.2,51.8,0
54.8,34.9,1026.7,11.5,12.6,26,68,42.8,0
60.4,35.7,1023.8,11.5,5.6,14,77,44.6,0
63.4,40.7,1014.3,8,11.9,21,75.2,60.8,0
50.9,33.9,1016.3,7.4,9.5,20,60.8,39.2,1
48.5,30.4,1010,12,7.8,20,66.2,32,0
58.4,36,1009.8,10.7,15.3,25.1,71.6,48.2,0
52.2,28.5,1018.6,10.6,8.5,14,62.6,42.8,0
61.3,36.4,1017.1,10.5,7.9,25.1,87.8,42.8,1
71.4,52.7,1008.6,10.9,3.6,8.9,84.2,53.6,1
