@relation C:/Users/C2/Github/MSBA/datasets/RealDCweekendweekday

@attribute 0 numeric
@attribute t1 numeric
@attribute t2 numeric
@attribute hum numeric
@attribute windspeed numeric
@attribute class {0,1}
@data
1,0.66,0.6212,0.61,0.1343,1
1,0.64,0.6061,0.69,0.1045,0
1,0.62,0.5909,0.73,0.1045,0
1,0.64,0.6061,0.73,0.1045,0
1,0.64,0.6061,0.69,0.2537,0
1,0.64,0.6061,0.69,0.2239,0
1,0.62,0.5909,0.73,0.1642,0
1,0.62,0.5909,0.73,0.1642,0
1,0.62,0.6061,0.69,0.194,0
1,0.62,0.5909,0.73,0.1642,0
1,0.62,0.5909,0.73,0.194,0
1,0.64,0.6061,0.69,0.1642,0
1,0.66,0.6212,0.69,0.2537,1
1,0.66,0.6212,0.65,0.2537,1
1,0.66,0.6212,0.69,0.2836,1
1,0.7,0.6515,0.61,0.2239,1
1,0.7,0.6515,0.65,0.2239,1
1,0.72,0.6818,0.66,0.1642,1
1,0.72,0.6818,0.7,0.1642,1
1,0.72,0.6818,0.7,0.194,1
1,0.72,0.6818,0.7,0.2239,1
1,0.72,0.6818,0.7,0.1642,1
1,0.7,0.6667,0.74,0.1343,1
1,0.7,0.6667,0.79,0.1642,1
1,0.68,0.6364,0.83,0.1343,1
1,0.68,0.6364,0.83,0.1045,1
1,0.66,0.6212,0.85,0.1343,0
1,0.66,0.5909,0.89,0.194,0
1,0.66,0.6061,0.83,0.1343,0
1,0.66,0.6061,0.83,0.194,0
1,0.64,0.5758,0.89,0.194,0
1,0.64,0.5758,0.83,0.1642,0
1,0.64,0.5758,0.83,0.1343,0
1,0.64,0.5758,0.84,0.2239,0
1,0.66,0.6061,0.78,0.194,0
1,0.66,0.6061,0.78,0.1642,0
1,0.66,0.6061,0.78,0.1642,1
1,0.7,0.6667,0.74,0.1343,1
1,0.74,0.697,0.7,0.1642,1
1,0.76,0.7273,0.66,0.1642,1
1,0.78,0.7424,0.62,0.2836,1
1,0.78,0.7576,0.66,0.3284,1
1,0.78,0.7576,0.66,0.2836,1
1,0.8,0.7727,0.59,0.2239,1
1,0.76,0.7273,0.66,0.2239,1
1,0.76,0.7273,0.66,0.194,1
1,0.74,0.697,0.7,0.194,1
1,0.74,0.697,0.7,0.2985,1
1,0.72,0.697,0.74,0.2537,1
1,0.72,0.697,0.74,0.2836,1
1,0.72,0.6818,0.7,0.1642,0
1,0.62,0.5455,0.94,0.0,0
1,0.62,0.5455,0.94,0.0,0
1,0.6,0.5,0.97,0.1045,0
1,0.58,0.5455,1.0,0.1343,0
1,0.58,0.5455,0.94,0.0896,0
1,0.58,0.5455,0.94,0.1343,0
1,0.58,0.5455,0.94,0.1642,0
1,0.6,0.5455,0.88,0.1343,0
1,0.62,0.5758,0.83,0.1642,0
1,0.64,0.5909,0.78,0.2985,1
1,0.7,0.6515,0.65,0.2537,1
1,0.72,0.6818,0.62,0.2537,1
1,0.72,0.6818,0.62,0.2239,1
1,0.74,0.6818,0.55,0.2836,1
1,0.74,0.6818,0.55,0.2836,1
1,0.74,0.6818,0.55,0.2239,1
1,0.74,0.6818,0.55,0.194,1
1,0.74,0.6818,0.55,0.2239,1
1,0.72,0.6667,0.58,0.194,1
1,0.7,0.6515,0.58,0.1343,1
1,0.66,0.6212,0.69,0.1045,1
1,0.64,0.5909,0.78,0.0896,1
1,0.64,0.5909,0.78,0.0,1
1,0.62,0.5606,0.88,0.0,0
1,0.62,0.5606,0.88,0.0,0
1,0.62,0.5606,0.88,0.0,0
1,0.62,0.5909,0.78,0.194,0
1,0.62,0.5909,0.78,0.0896,0
1,0.6,0.5606,0.83,0.1343,0
1,0.6,0.5606,0.83,0.1343,0
1,0.58,0.5455,0.88,0.1045,0
1,0.6,0.5455,0.88,0.0,0
1,0.64,0.5909,0.78,0.0,0
1,0.66,0.6212,0.74,0.0,1
1,0.7,0.6515,0.65,0.0,1
1,0.7,0.6515,0.65,0.0,1
1,0.7,0.6515,0.65,0.0,1
1,0.74,0.6818,0.58,0.1045,1
1,0.72,0.6667,0.58,0.2836,1
1,0.74,0.6667,0.51,0.2985,1
1,0.72,0.6667,0.51,0.2985,1
1,0.72,0.6667,0.51,0.1343,1
1,0.68,0.6364,0.65,0.2985,1
1,0.64,0.6061,0.69,0.1045,1
1,0.62,0.5909,0.73,0.1045,1
1,0.64,0.6061,0.69,0.0,1
1,0.62,0.6061,0.69,0.3881,0
1,0.58,0.5455,0.78,0.0896,0
1,0.46,0.4545,0.72,0.1642,0
1,0.46,0.4545,0.72,0.1045,0
1,0.46,0.4545,0.82,0.0896,0
1,0.46,0.4545,0.72,0.1343,0
1,0.46,0.4545,0.72,0.1343,0
1,0.46,0.4545,0.72,0.1642,0
1,0.46,0.4545,0.72,0.2239,0
1,0.46,0.4545,0.77,0.194,0
1,0.46,0.4545,0.77,0.2537,0
1,0.48,0.4697,0.67,0.2239,1
1,0.5,0.4848,0.68,0.2836,1
1,0.52,0.5,0.68,0.2239,1
1,0.52,0.5,0.67,0.2239,1
1,0.52,0.5,0.68,0.194,1
1,0.52,0.5,0.72,0.194,1
1,0.52,0.5,0.72,0.194,1
1,0.54,0.5152,0.68,0.2537,1
1,0.52,0.5,0.72,0.2239,1
1,0.52,0.5,0.72,0.2239,1
1,0.52,0.5,0.68,0.1343,1
1,0.52,0.5,0.68,0.1343,1
1,0.5,0.4848,0.72,0.194,1
1,0.5,0.4848,0.72,0.2239,1
1,0.46,0.4545,0.82,0.1642,0
1,0.46,0.4545,0.77,0.2239,0
1,0.46,0.4545,0.77,0.2239,0
1,0.44,0.4394,0.82,0.2537,0
1,0.44,0.4394,0.82,0.194,0
1,0.44,0.4394,0.77,0.2239,0
1,0.44,0.4394,0.77,0.2239,0
1,0.44,0.4394,0.77,0.2537,0
1,0.46,0.4545,0.72,0.2239,0
1,0.46,0.4545,0.72,0.2537,0
1,0.48,0.4697,0.67,0.2537,0
1,0.5,0.4848,0.72,0.1642,1
1,0.52,0.5,0.68,0.2239,1
1,0.54,0.5152,0.64,0.1343,1
1,0.56,0.5303,0.6,0.1343,1
1,0.58,0.5455,0.56,0.1343,1
1,0.58,0.5455,0.6,0.1343,1
1,0.56,0.5303,0.64,0.1642,1
1,0.56,0.5303,0.64,0.194,1
1,0.56,0.5303,0.6,0.1045,1
1,0.54,0.5152,0.68,0.1045,1
1,0.54,0.5152,0.68,0.0896,1
1,0.54,0.5152,0.68,0.0896,1
1,0.54,0.5152,0.68,0.0896,0
1,0.54,0.5152,0.68,0.194,0
1,0.58,0.5455,1.0,0.0896,0
1,0.58,0.5455,0.94,0.0896,0
1,0.58,0.5455,0.94,0.0896,0
1,0.58,0.5455,0.94,0.0,0
1,0.56,0.5303,0.94,0.1045,0
1,0.56,0.5303,0.94,0.1045,0
1,0.56,0.5303,0.94,0.1045,0
1,0.56,0.5303,0.88,0.1045,0
1,0.58,0.5455,0.9,0.0896,0
1,0.6,0.5455,0.88,0.0896,1
1,0.6,0.5455,0.88,0.0896,1
1,0.62,0.5758,0.83,0.0896,1
1,0.62,0.5758,0.83,0.0896,1
1,0.64,0.5909,0.78,0.0,1
1,0.66,0.6212,0.74,0.1343,1
1,0.66,0.6212,0.74,0.1343,1
1,0.64,0.5909,0.78,0.0896,1
1,0.66,0.6212,0.74,0.1045,1
1,0.64,0.5909,0.78,0.1045,1
1,0.62,0.5606,0.88,0.0,1
1,0.62,0.5758,0.83,0.0,1
1,0.62,0.5758,0.83,0.0896,1
1,0.62,0.5606,0.88,0.0,1
1,0.6,0.5455,0.88,0.0896,1
1,0.6,0.5455,0.88,0.0,1
1,0.6,0.5455,0.88,0.1045,0
1,0.6,0.5152,0.94,0.0,0
1,0.6,0.5152,0.94,0.0,0
1,0.6,0.5152,0.94,0.1343,0
1,0.6,0.5455,0.88,0.0896,0
1,0.6,0.5455,0.88,0.1045,0
1,0.6,0.5152,0.94,0.1343,0
1,0.62,0.5606,0.88,0.0,0
1,0.64,0.5758,0.83,0.0,1
1,0.64,0.5758,0.83,0.0,1
1,0.66,0.6061,0.78,0.1343,1
1,0.66,0.6061,0.78,0.0,1
1,0.68,0.6364,0.74,0.0,1
1,0.66,0.6061,0.78,0.0,1
1,0.66,0.6061,0.78,0.0,1
1,0.7,0.6515,0.7,0.0,1
1,0.68,0.6364,0.74,0.0,1
1,0.68,0.6364,0.74,0.0,1
1,0.64,0.5758,0.83,0.1343,1
1,0.64,0.5758,0.83,0.0896,1
1,0.62,0.5455,0.94,0.0896,0
1,0.62,0.5606,0.88,0.0896,0
1,0.62,0.5455,0.94,0.1045,0
1,0.5,0.4848,0.63,0.3881,0
1,0.48,0.4697,0.67,0.3284,0
1,0.46,0.4545,0.63,0.4179,0
1,0.46,0.4545,0.59,0.4179,0
1,0.44,0.4394,0.58,0.4179,0
1,0.44,0.4394,0.62,0.2985,0
1,0.42,0.4242,0.67,0.3284,0
1,0.42,0.4242,0.67,0.2537,0
1,0.4,0.4091,0.76,0.3284,0
1,0.4,0.4091,0.82,0.3582,0
1,0.4,0.4091,0.76,0.3582,0
1,0.38,0.3939,0.82,0.3284,0
1,0.4,0.4091,0.82,0.2537,1
1,0.4,0.4091,0.82,0.3284,0
1,0.42,0.4242,0.71,0.3582,1
1,0.42,0.4242,0.71,0.2836,1
1,0.4,0.4091,0.76,0.2985,1
1,0.4,0.4091,0.76,0.194,1
1,0.38,0.3939,0.87,0.2239,0
1,0.38,0.3939,0.82,0.194,0
1,0.36,0.3636,0.87,0.1045,0
1,0.36,0.3636,0.87,0.1045,0
1,0.36,0.3485,0.93,0.2239,0
1,0.36,0.3485,0.93,0.2239,0
1,0.36,0.3333,0.93,0.2985,0
1,0.34,0.3182,0.87,0.2537,0
1,0.34,0.303,0.87,0.2985,0
1,0.34,0.3182,0.87,0.2836,0
1,0.34,0.3182,0.87,0.2537,0
1,0.32,0.303,0.87,0.2836,0
1,0.32,0.3182,0.81,0.1642,0
1,0.34,0.3333,0.76,0.194,0
1,0.34,0.3333,0.76,0.194,0
1,0.36,0.3333,0.76,0.3582,0
1,0.36,0.3333,0.71,0.2836,1
1,0.38,0.3939,0.66,0.2537,1
1,0.4,0.4091,0.62,0.194,1
1,0.4,0.4091,0.62,0.2239,1
1,0.36,0.3485,0.81,0.1642,1
1,0.36,0.3333,0.81,0.2537,1
1,0.36,0.3485,0.87,0.194,1
1,0.36,0.3485,0.87,0.1642,1
1,0.36,0.3485,0.81,0.194,1
1,0.38,0.3939,0.76,0.1642,1
1,0.36,0.3333,0.76,0.2537,0
1,0.36,0.3485,0.71,0.2239,0
1,0.36,0.3636,0.81,0.0896,0
1,0.36,0.3636,0.81,0.0896,0
1,0.48,0.4697,0.72,0.0,0
1,0.46,0.4545,0.82,0.0,0
1,0.46,0.4545,0.82,0.0,0
1,0.44,0.4394,0.88,0.0,0
1,0.42,0.4242,0.94,0.1343,0
1,0.42,0.4242,0.88,0.1045,0
1,0.42,0.4242,0.94,0.0,0
1,0.42,0.4242,0.94,0.0896,0
1,0.46,0.4545,0.82,0.0,0
1,0.5,0.4848,0.77,0.0,1
1,0.52,0.5,0.77,0.0,1
1,0.58,0.5455,0.56,0.0,1
1,0.62,0.6212,0.35,0.0,1
1,0.62,0.6212,0.46,0.1045,1
1,0.62,0.6212,0.5,0.0896,1
1,0.66,0.6212,0.39,0.0,1
1,0.64,0.6212,0.44,0.0896,1
1,0.62,0.6212,0.5,0.1343,1
1,0.6,0.6212,0.46,0.1045,1
1,0.54,0.5152,0.68,0.1343,1
1,0.52,0.5,0.77,0.1045,1
1,0.52,0.5,0.77,0.0,1
1,0.5,0.4848,0.77,0.0,1
1,0.48,0.4697,0.88,0.0,1
1,0.46,0.4545,0.88,0.0896,0
1,0.46,0.4545,0.88,0.0,0
1,0.46,0.4545,0.88,0.0,0
1,0.44,0.4394,0.88,0.0,0
1,0.44,0.4394,0.88,0.0,0
1,0.44,0.4394,0.88,0.0,0
1,0.44,0.4394,0.88,0.0,0
1,0.44,0.4394,0.86,0.0,0
1,0.46,0.4545,0.88,0.0,0
1,0.5,0.4848,0.77,0.0,1
1,0.56,0.5303,0.68,0.0896,1
1,0.62,0.6212,0.53,0.0896,1
1,0.64,0.6212,0.44,0.0896,1
1,0.66,0.6212,0.44,0.0896,1
1,0.68,0.6364,0.47,0.1642,1
1,0.68,0.6364,0.51,0.1642,1
1,0.66,0.6212,0.5,0.1343,1
1,0.62,0.6061,0.61,0.1045,1
1,0.64,0.6212,0.5,0.1045,1
1,0.56,0.5303,0.73,0.0896,1
1,0.56,0.5303,0.73,0.1045,1
1,0.54,0.5152,0.83,0.1045,1
1,0.52,0.5,0.94,0.0,1
1,0.5,0.4848,0.88,0.1045,0
1,0.46,0.4545,0.55,0.1045,0
1,0.46,0.4545,0.55,0.2537,0
1,0.46,0.4545,0.59,0.194,0
1,0.44,0.4394,0.62,0.194,0
1,0.42,0.4242,0.67,0.1343,0
1,0.42,0.4242,0.71,0.1642,0
1,0.4,0.4091,0.71,0.0,0
1,0.4,0.4091,0.76,0.1045,0
1,0.46,0.4545,0.59,0.2836,0
1,0.52,0.5,0.48,0.2985,1
1,0.54,0.5152,0.45,0.4478,1
1,0.56,0.5303,0.4,0.3881,1
1,0.58,0.5455,0.35,0.5522,1
1,0.6,0.6212,0.35,0.4627,1
1,0.6,0.6212,0.33,0.4627,1
1,0.62,0.6212,0.31,0.4925,1
1,0.62,0.6212,0.29,0.3881,1
1,0.58,0.5455,0.32,0.2836,1
1,0.54,0.5152,0.39,0.194,1
1,0.5,0.4848,0.51,0.1343,1
1,0.5,0.4848,0.48,0.1343,1
1,0.5,0.4848,0.42,0.2239,1
1,0.5,0.4848,0.36,0.1343,1
1,0.48,0.4697,0.41,0.1642,0
1,0.46,0.4545,0.44,0.1343,0
1,0.44,0.4394,0.47,0.1343,0
1,0.42,0.4242,0.54,0.1343,0
1,0.42,0.4242,0.54,0.1343,0
1,0.42,0.4242,0.54,0.194,0
1,0.42,0.4242,0.54,0.1642,0
1,0.38,0.3939,0.66,0.1642,0
1,0.4,0.4091,0.62,0.1343,0
1,0.44,0.4394,0.62,0.194,0
1,0.5,0.4848,0.45,0.2239,1
1,0.54,0.5152,0.45,0.2537,1
1,0.56,0.5303,0.35,0.2836,1
1,0.58,0.5455,0.35,0.2537,1
1,0.6,0.6212,0.35,0.2985,1
1,0.6,0.6212,0.4,0.2985,1
1,0.62,0.6212,0.35,0.3881,1
1,0.6,0.6212,0.46,0.3881,1
1,0.58,0.5455,0.49,0.4627,1
1,0.56,0.5303,0.49,0.4478,1
1,0.54,0.5152,0.52,0.3881,1
1,0.54,0.5152,0.52,0.4627,1
1,0.54,0.5152,0.52,0.3881,0
1,0.56,0.5303,0.49,0.4179,0
1,0.56,0.5303,0.52,0.4179,0
1,0.4,0.4091,0.62,0.194,0
1,0.4,0.4091,0.62,0.194,0
1,0.4,0.4091,0.62,0.2537,0
1,0.4,0.4091,0.62,0.1343,0
1,0.38,0.3939,0.66,0.0896,0
1,0.38,0.3939,0.66,0.0,0
1,0.36,0.3788,0.71,0.0,0
1,0.36,0.3636,0.76,0.1045,0
1,0.4,0.4091,0.71,0.0,0
1,0.42,0.4242,0.67,0.0896,1
1,0.44,0.4394,0.62,0.1045,1
1,0.44,0.4394,0.62,0.1045,1
1,0.46,0.4545,0.55,0.0896,1
1,0.5,0.4848,0.45,0.0,1
1,0.48,0.4697,0.48,0.2239,1
1,0.48,0.4697,0.51,0.2239,1
1,0.5,0.4848,0.45,0.194,1
1,0.46,0.4545,0.55,0.1343,1
1,0.44,0.4394,0.54,0.0896,1
1,0.44,0.4394,0.67,0.0,1
1,0.42,0.4242,0.67,0.0,1
1,0.4,0.4091,0.76,0.0,1
1,0.4,0.4091,0.76,0.0,1
1,0.38,0.3939,0.82,0.0,0
1,0.36,0.3788,0.87,0.0,0
1,0.36,0.3788,0.87,0.0,0
1,0.34,0.3485,0.87,0.0896,0
1,0.34,0.3636,0.87,0.0,0
1,0.34,0.3636,0.87,0.0,0
1,0.32,0.3485,0.87,0.0,0
1,0.32,0.3333,0.87,0.1045,0
1,0.34,0.3485,0.87,0.0896,0
1,0.36,0.3485,0.87,0.1343,0
1,0.4,0.4091,0.76,0.0,1
1,0.42,0.4242,0.71,0.0896,1
1,0.46,0.4545,0.72,0.1642,1
1,0.5,0.4848,0.59,0.2537,1
1,0.52,0.5,0.55,0.194,1
1,0.52,0.5,0.55,0.2239,1
1,0.52,0.5,0.52,0.1642,1
1,0.52,0.5,0.55,0.194,1
1,0.5,0.4848,0.63,0.1343,1
1,0.5,0.4848,0.63,0.1045,1
1,0.46,0.4545,0.77,0.0,1
1,0.44,0.4394,0.72,0.0896,1
1,0.44,0.4394,0.72,0.0896,0
1,0.42,0.4242,0.77,0.1045,0
1,0.42,0.4242,0.77,0.1642,0
1,0.28,0.2576,0.87,0.2985,0
1,0.3,0.2727,0.87,0.2985,0
1,0.3,0.2727,0.87,0.2985,0
1,0.3,0.2727,0.81,0.4179,0
1,0.3,0.2727,0.81,0.4179,0
1,0.26,0.2273,0.93,0.3582,0
1,0.26,0.2273,0.87,0.3582,0
1,0.26,0.2273,0.87,0.3582,0
1,0.28,0.2576,0.87,0.3582,0
1,0.28,0.2576,0.87,0.3582,0
1,0.26,0.2273,0.93,0.3284,0
1,0.26,0.2273,0.93,0.3881,0
1,0.24,0.197,0.87,0.4925,0
1,0.24,0.197,0.87,0.5224,0
1,0.24,0.197,0.87,0.4478,0
1,0.22,0.2121,0.93,0.2537,0
1,0.22,0.197,0.93,0.3284,0
1,0.22,0.197,0.93,0.3284,0
1,0.22,0.197,0.93,0.3284,0
1,0.24,0.2121,0.87,0.3582,0
1,0.24,0.2121,0.87,0.3582,0
1,0.24,0.2121,0.87,0.3582,0
1,0.22,0.2121,0.87,0.2239,0
1,0.22,0.2273,0.87,0.194,0
1,0.22,0.2121,0.87,0.2239,0
1,0.22,0.2121,0.87,0.2537,0
1,0.22,0.2121,0.87,0.2836,0
1,0.24,0.2121,0.75,0.3582,0
1,0.22,0.197,0.8,0.3284,0
1,0.24,0.2121,0.75,0.2985,0
1,0.24,0.2273,0.75,0.2537,0
1,0.24,0.2879,0.75,0.0,0
1,0.26,0.2576,0.7,0.2239,0
1,0.3,0.2879,0.65,0.2537,1
1,0.32,0.3333,0.61,0.0896,1
1,0.36,0.3485,0.53,0.2239,1
1,0.38,0.3939,0.5,0.194,1
1,0.4,0.4091,0.43,0.2239,1
1,0.42,0.4242,0.38,0.194,1
1,0.42,0.4242,0.35,0.1642,1
1,0.42,0.4242,0.32,0.1343,1
1,0.4,0.4091,0.35,0.1045,1
1,0.36,0.3485,0.4,0.1343,1
1,0.56,0.5303,0.49,0.2985,1
1,0.34,0.3636,0.57,0.0,0
1,0.32,0.3485,0.66,0.0,0
1,0.3,0.3333,0.75,0.0,0
1,0.26,0.303,0.87,0.0,0
1,0.32,0.2879,0.45,0.3582,0
1,0.32,0.303,0.45,0.2985,0
1,0.3,0.2727,0.52,0.3284,0
1,0.3,0.2727,0.52,0.2985,0
1,0.28,0.2576,0.56,0.3284,0
1,0.26,0.2273,0.6,0.3284,0
1,0.26,0.2424,0.6,0.2537,0
1,0.26,0.2424,0.6,0.2836,0
1,0.28,0.2576,0.56,0.3284,0
1,0.3,0.2727,0.56,0.2985,0
1,0.32,0.303,0.53,0.2537,1
1,0.36,0.3636,0.46,0.1045,1
1,0.36,0.3485,0.46,0.1642,1
1,0.4,0.4091,0.37,0.1045,1
1,0.42,0.4242,0.35,0.1343,1
1,0.4,0.4091,0.37,0.194,1
1,0.4,0.4091,0.4,0.2239,1
1,0.38,0.3939,0.4,0.1642,1
1,0.36,0.3636,0.5,0.0896,1
1,0.34,0.3636,0.53,0.0,1
1,0.32,0.3485,0.66,0.0,1
1,0.32,0.3485,0.66,0.0,0
1,0.3,0.3333,0.65,0.0,0
1,0.28,0.3182,0.7,0.0,0
1,0.28,0.3182,0.75,0.0,0
1,0.26,0.303,0.81,0.0,0
1,0.26,0.303,0.81,0.0,0
1,0.24,0.2879,0.87,0.0,0
1,0.24,0.2879,0.87,0.0,0
1,0.24,0.2424,0.87,0.1343,0
1,0.26,0.2879,0.81,0.0896,0
1,0.26,0.2727,0.87,0.1045,0
1,0.28,0.303,0.87,0.0896,0
1,0.3,0.3182,0.75,0.0896,1
1,0.36,0.3636,0.66,0.0896,1
1,0.42,0.4242,0.58,0.0896,1
1,0.44,0.4394,0.54,0.0,1
1,0.46,0.4545,0.51,0.1642,1
1,0.46,0.4545,0.55,0.194,1
1,0.48,0.4697,0.51,0.194,1
1,0.46,0.4545,0.55,0.2239,1
1,0.44,0.4394,0.62,0.1642,1
1,0.42,0.4242,0.71,0.1045,1
1,0.38,0.3939,0.76,0.194,1
1,0.36,0.3636,0.81,0.1045,0
1,0.36,0.3636,0.81,0.0896,0
1,0.36,0.3788,0.87,0.0,0
1,0.34,0.3485,0.87,0.0896,0
1,0.24,0.2424,0.6,0.1343,0
1,0.24,0.2424,0.6,0.1343,0
1,0.24,0.2576,0.65,0.0896,0
1,0.24,0.2424,0.7,0.1343,0
1,0.2,0.2121,0.8,0.1343,0
1,0.22,0.2576,0.75,0.0896,0
1,0.22,0.2273,0.75,0.1642,0
1,0.22,0.2273,0.75,0.194,0
1,0.26,0.2576,0.7,0.194,0
1,0.3,0.303,0.61,0.1642,1
1,0.34,0.3182,0.61,0.2836,1
1,0.38,0.3939,0.54,0.2836,1
1,0.44,0.4394,0.44,0.2836,1
1,0.48,0.4697,0.36,0.2836,1
1,0.5,0.4848,0.36,0.2985,1
1,0.52,0.5,0.29,0.2836,1
1,0.52,0.5,0.32,0.2537,1
1,0.5,0.4848,0.34,0.2537,1
1,0.42,0.4242,0.58,0.194,1
1,0.42,0.4242,0.5,0.2537,1
1,0.42,0.4242,0.5,0.2836,0
1,0.42,0.4242,0.47,0.2836,0
1,0.42,0.4242,0.47,0.2537,0
1,0.4,0.4091,0.58,0.1642,0
1,0.4,0.4091,0.58,0.194,0
1,0.36,0.3485,0.66,0.194,0
1,0.36,0.3636,0.57,0.1045,0
1,0.36,0.3485,0.62,0.1343,0
1,0.36,0.3485,0.62,0.1343,0
1,0.34,0.3333,0.61,0.1642,0
1,0.34,0.3333,0.66,0.1343,0
1,0.34,0.3182,0.66,0.2239,0
1,0.34,0.3485,0.66,0.0896,0
1,0.4,0.4091,0.54,0.2836,0
1,0.44,0.4394,0.44,0.3284,1
1,0.46,0.4545,0.4,0.4179,1
1,0.52,0.5,0.29,0.4179,1
1,0.52,0.5,0.29,0.4179,1
1,0.54,0.5152,0.28,0.4925,1
1,0.5,0.4848,0.42,0.3284,1
1,0.54,0.5152,0.28,0.3881,1
1,0.52,0.5,0.27,0.3284,1
1,0.52,0.5,0.27,0.3284,1
1,0.5,0.4848,0.29,0.3582,1
1,0.5,0.4848,0.31,0.3582,0
1,0.48,0.4697,0.36,0.2537,0
1,0.48,0.4697,0.41,0.3881,0
1,0.46,0.4545,0.51,0.2985,0
1,0.26,0.2576,0.56,0.194,0
1,0.26,0.2273,0.52,0.2985,0
1,0.24,0.2424,0.56,0.1642,0
1,0.26,0.2424,0.48,0.2537,0
1,0.26,0.2273,0.48,0.3284,0
1,0.24,0.2273,0.56,0.2537,0
1,0.24,0.2121,0.6,0.3284,0
1,0.24,0.2273,0.6,0.2537,0
1,0.26,0.2424,0.56,0.2537,0
1,0.28,0.2576,0.52,0.2985,1
1,0.32,0.303,0.45,0.2537,1
1,0.36,0.3788,0.4,0.0,1
1,0.4,0.4091,0.35,0.2836,1
1,0.42,0.4242,0.3,0.2836,1
1,0.42,0.4242,0.32,0.2985,1
1,0.42,0.4242,0.41,0.194,1
1,0.42,0.4242,0.38,0.2985,1
1,0.4,0.4091,0.4,0.194,1
1,0.38,0.3939,0.46,0.1343,1
1,0.34,0.3333,0.71,0.1343,1
1,0.36,0.3636,0.57,0.1045,1
1,0.36,0.3485,0.62,0.194,0
1,0.38,0.3939,0.62,0.1642,0
1,0.38,0.3939,0.62,0.2239,0
1,0.38,0.3939,0.66,0.1642,0
1,0.4,0.4091,0.62,0.2537,0
1,0.4,0.4091,0.62,0.2836,0
1,0.4,0.4091,0.66,0.2836,0
1,0.4,0.4091,0.71,0.2836,0
1,0.42,0.4242,0.67,0.2836,0
1,0.42,0.4242,0.67,0.2537,0
1,0.42,0.4242,0.67,0.2239,0
1,0.42,0.4242,0.71,0.2836,0
1,0.44,0.4394,0.72,0.1642,0
1,0.44,0.4394,0.72,0.1045,1
1,0.5,0.4848,0.63,0.1045,1
1,0.5,0.4848,0.63,0.1343,1
1,0.54,0.5152,0.6,0.194,1
1,0.52,0.5,0.63,0.2537,1
1,0.52,0.5,0.68,0.194,1
1,0.52,0.5,0.63,0.1343,1
1,0.52,0.5,0.63,0.194,1
1,0.54,0.5152,0.64,0.194,1
1,0.5,0.4848,0.72,0.1045,1
1,0.52,0.5,0.68,0.1045,0
1,0.48,0.4697,0.77,0.0896,0
1,0.46,0.4545,0.88,0.0896,0
1,0.46,0.4545,0.88,0.0896,0
1,0.34,0.3485,0.76,0.1045,0
1,0.32,0.3333,0.76,0.0896,0
1,0.3,0.3182,0.81,0.1045,0
1,0.3,0.3333,0.81,0.0,0
1,0.3,0.3333,0.81,0.0,0
1,0.3,0.3182,0.75,0.1045,0
1,0.3,0.3182,0.75,0.0896,0
1,0.26,0.2727,0.87,0.1045,0
1,0.32,0.3333,0.76,0.0896,0
1,0.34,0.3485,0.76,0.0896,0
1,0.36,0.3788,0.81,0.0,0
1,0.4,0.4091,0.62,0.1045,1
1,0.44,0.4394,0.51,0.0,1
1,0.48,0.4697,0.44,0.0,1
1,0.48,0.4697,0.48,0.1343,1
1,0.5,0.4848,0.42,0.1045,1
1,0.46,0.4545,0.47,0.1343,1
1,0.46,0.4545,0.47,0.1343,1
1,0.42,0.4242,0.62,0.1642,1
1,0.4,0.4091,0.71,0.0896,1
1,0.42,0.4242,0.58,0.0,0
1,0.38,0.3939,0.82,0.0,0
1,0.38,0.3939,0.76,0.0,0
1,0.36,0.3788,0.81,0.0,0
1,0.36,0.3788,0.81,0.0,0
1,0.36,0.3788,0.81,0.0,0
1,0.34,0.3636,0.81,0.0,0
1,0.34,0.3636,0.87,0.0,0
1,0.34,0.3485,0.87,0.1045,0
1,0.36,0.3485,0.87,0.194,0
1,0.38,0.3939,0.82,0.1642,0
1,0.38,0.3939,0.87,0.2239,0
1,0.4,0.4091,0.82,0.2985,0
1,0.46,0.4545,0.72,0.2836,0
1,0.46,0.4545,0.72,0.2836,1
1,0.5,0.4848,0.63,0.3582,1
1,0.54,0.5152,0.56,0.2836,1
1,0.54,0.5152,0.6,0.194,1
1,0.62,0.6212,0.43,0.4627,1
1,0.62,0.6212,0.43,0.2836,1
1,0.56,0.5303,0.52,0.2537,1
1,0.54,0.5152,0.56,0.194,1
1,0.5,0.4848,0.63,0.1642,1
1,0.48,0.4697,0.67,0.2239,0
1,0.5,0.4848,0.63,0.2537,0
1,0.48,0.4697,0.67,0.2836,0
1,0.48,0.4697,0.72,0.2537,0
1,0.48,0.4697,0.72,0.2537,0
1,0.3,0.2879,0.56,0.2537,0
1,0.26,0.2576,0.65,0.194,0
1,0.26,0.2576,0.65,0.1642,0
1,0.24,0.2424,0.7,0.1343,0
1,0.22,0.2273,0.75,0.1343,0
1,0.24,0.2576,0.7,0.0896,0
1,0.24,0.2576,0.65,0.1045,0
1,0.22,0.2576,0.75,0.0896,0
1,0.24,0.2576,0.75,0.0896,0
1,0.26,0.2727,0.7,0.1045,0
1,0.32,0.3333,0.61,0.1343,1
1,0.32,0.3333,0.57,0.0896,1
1,0.36,0.3788,0.5,0.0,1
1,0.36,0.3636,0.5,0.0896,1
